Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport,Death_rate_ambient_ozone_pol,Death_rate_household_air_pol,Death_rate_all_causes,Death_actual_ozone,Death_actual_particulate,Death_actual_household,Death_under5,Death_5-14,Death_50-69,Death_70+,Death_15-49,Urban%,Child Mortality,Population,GDP,Forest area
Kuwait,2012,15.62958971144951,100074047,29.8831,15831100.0,92220000.0,420.15,0.29,12500000.0,1.248140701844865,0.0513198793956981,69.98624934907826,15.374426132150711,1119.852865713937,0.8156661505678338,44.98231657313268,2.06813767685186,336.9179343416456,505.67346885782985,245.58543439662685,100.0,0.96,187.926599326599,61416.9784307397,6250.0
Kuwait,2013,15.571266548340128,81704119,23.1694,17001100.0,103600000.0,414.67,0.23,13100000.0,1.2843521310257024,0.0441290146983886,67.53270652342819,16.701395093668285,1148.4287672338507,0.7454973369980857,46.458303445264775,2.2094359641608503,358.9014979263924,504.69653890735583,252.86438608434523,100.0,0.9300000000000002,197.889001122334,58995.3698955975,6250.0
Kyrgyzstan,1992,17.0753146990456,11080756,2.4877,8765190.0,20310000.0,120.1,0.05,2700000.0,10.514330951793868,112.07334598527032,57.88680283847788,312.4226404981424,1900.151457799677,3704.439260244042,296.6316184842048,10.25444662456693,804.8831524326988,926.6613162958396,174.14356446050616,37.203,6.5,23.5422314911366,3978.90991431132,1145318.0
Kyrgyzstan,1993,17.09729221732593,8502275,1.8962,7978490.0,15460000.0,106.5,0.04,1600000.0,10.803941162619648,116.2318600665562,62.9348106805998,326.2958763880316,2067.125222552608,3838.75056311141,284.5785465587742,10.827490184364764,892.7689922340505,993.0331061230904,212.2129638403597,36.918,6.490000000000001,23.5490093847758,3362.82900036889,1149765.7999999998
Kyrgyzstan,1994,17.05039258512657,6147083,1.3603,7154960.0,10310000.0,98.6,0.03,500000.0,11.503739821214642,120.13913304897756,68.00772577508162,351.90230584771973,2234.646311711292,3965.45076910612,271.9396563069008,11.738402236154132,987.660859520868,1055.7281529973773,259.48154649771084,36.633,6.41,23.5406673618352,2688.35177848575,1154213.5
Kyrgyzstan,1995,17.07210760265459,4511588,0.9881,6151290.0,7630000.0,95.4,0.02,1100000.0,11.629304257202747,117.31388596647966,69.05648415664606,358.8077915294661,2273.9950720720494,3878.674097973008,258.9002583270328,12.34403161411645,1003.6771836634766,1067.0524845216291,290.8289054752641,36.349,6.25,23.7768508863399,2517.28444986231,1158661.3
Kyrgyzstan,1996,16.97475705335912,5664159,1.2235,5786752.7,8510000.0,82.9,0.02,1200000.0,10.834107373245152,109.96489331150433,67.32594270736432,337.91097582458065,2229.874801210148,3657.5183847967855,249.6141244099477,12.81319666849459,953.5952255560782,1057.5086863984252,294.2545440017816,36.066,6.010000000000001,24.1313868613139,2656.01771956498,1163109.0
Kyrgyzstan,1997,16.932847310495138,5574669,1.1847,5583014.1,8430000.0,83.5,0.02,1300000.0,10.42269528171875,105.65817035153027,67.37743613364717,327.7174672148023,2240.291395576712,3526.2345980655214,242.46475596161943,12.80712310212868,922.1823502436284,1099.0977363469824,291.4568971371586,35.785,5.75,24.4859228362878,2877.09856921599,1167556.7000000002
Kyrgyzstan,1998,16.883618734445648,5914543,1.2356,5668277.899999999,8620000.0,70.7,0.02,1200000.0,10.126543822623946,102.83792134023317,67.97290176062134,321.6803601907156,2270.521133069983,3445.371403566174,232.2493006111389,12.628261905075243,905.787472009923,1154.463278030548,287.073180704012,35.504,5.470000000000001,24.8644421272158,2893.41753463875,1172004.5
Kyrgyzstan,1999,16.83297354778906,4648470,0.9563,5740959.4,7280000.0,67.9,0.02,1100000.0,10.048594291993602,99.37551249951964,67.48267079333674,322.0174461932831,2265.884034007192,3343.3368707293125,221.87620921556933,11.949381887489928,871.1661904434529,1196.511004969966,286.3986936839983,35.3,5.220000000000001,25.2367049009385,2954.95412236834,1176452.2999999998
Kyrgyzstan,2000,16.8339648770436,4602495,0.9353,5773251.7,7310000.0,53.7,0.02,900000.0,11.109379345006548,104.68438381425445,72.53315801248874,355.22077969295776,2422.386929413136,3498.3355969249205,209.43447438990563,11.33253897664576,868.9008250348628,1388.4488705284418,299.49100017623925,35.298,4.970000000000001,25.5391032325339,3078.90925165177,1180900.0
Kyrgyzstan,2001,16.68443783275936,3861425,0.7781,5688720.0,6700000.0,67.0,0.02,900000.0,10.2217362422676,105.65331611641366,74.39278747986874,321.8982720525848,2460.860378974011,3492.64078612664,198.9348275873121,10.467612615020718,833.7534822229086,1442.1053250152063,297.4974035861508,35.296,4.74,25.7825860271116,3212.13354709558,1185778.0
Kyrgyzstan,2002,16.53291430176658,4920849,0.9859,5737113.199999999,7580000.0,50.2,0.02,800000.0,9.97943376965628,106.26207794200766,75.94708155755923,308.1934079427712,2486.736718895625,3471.073259783574,191.49363188199607,9.424949346697932,851.6446155191495,1444.9933673900794,297.37356270047275,35.295,4.510000000000001,26.0203336809176,3182.23289483477,1190656.0
Kyrgyzstan,2003,16.335878044672942,5381613,1.0734,5809747.7,8289999.999999999,47.3,0.02,900000.0,10.28223655497901,106.3338435498037,77.09351727395283,313.9107466330888,2513.7044146230064,3453.757178173892,184.5757365541213,7.892122718970741,868.2635226429979,1465.300614424414,301.5831649155896,35.293,4.3100000000000005,26.2945776850886,3370.43019920369,1195533.9999999998
Kyrgyzstan,2004,16.00926697593953,5807885,1.1526,5807124.7,8410000.0,36.5,0.02,1200000.0,9.886291567743635,101.97787785981166,75.23390978051422,298.83671863705075,2448.3968779249903,3303.586862762773,180.1097243375343,6.035324057001769,844.5234808827049,1418.9964296773892,297.5686376074122,35.292,4.11,26.6147028154327,3563.8753630917,1200412.0
Kyrgyzstan,2005,15.75212233635845,5514575,1.0865,5900493.899999999,8090000.0,16.4,0.02,1100000.0,9.424076165626037,100.16920726430196,75.91894955525098,283.27954434687945,2476.1912413630503,3251.6371029488623,179.10868501582777,5.063706380033166,847.4976827774138,1426.051834152992,301.7488773836589,35.29,3.93,26.9165797705944,3517.72050884889,1205290.0
Kyrgyzstan,2006,15.50390682504,5419141,1.0575,11898312.6,25080000.0,8.8,0.02,1200000.0,8.776014416870105,98.63019004589606,77.82243346581572,263.8752983432104,2554.1152005189847,3220.834029293469,179.6796622351627,5.035618499932408,864.9293570832632,1449.4976020034487,318.84825904038644,35.289,3.75,27.2075078206465,3588.08991816079,1210168.0000000002
Kyrgyzstan,2007,15.340741197281298,6518943,1.2574,11968436.2,26350000.0,5.8,0.02,1700000.0,9.943837584097343,93.02907281700487,77.36466286088309,298.1235443284521,2558.9868389637545,3059.981387544787,177.97752328747438,4.765654855510603,868.8393375167541,1481.8391167455154,323.68875088695467,35.287,3.58,27.4681960375391,3857.65390900444,1215046.0
Kyrgyzstan,2008,15.06325281447782,7546983,1.4362,11775527.4,27470000.0,12.4,0.02,2000000.0,9.627931438042747,86.08895887274878,75.81779496997348,290.0004484025163,2531.5492521998926,2857.338254366516,167.55883757768197,4.604184785303631,836.3549947031512,1502.5717687679814,310.45991476829005,35.285,3.38,27.7304483837331,4142.211454027,1219924.0
Kyrgyzstan,2009,14.74768711862561,6736609,1.2628,11923134.4,27090000.0,7.7,0.02,2300000.0,8.011055405990707,77.62023859945769,72.96143368875245,242.53148039117227,2461.818350180117,2603.491398037134,162.99230264375515,4.389523814624708,792.0903976832203,1454.338571185696,290.53903524399755,35.284,3.16,28.0672575599583,4210.62634731705,1224802.0
Kyrgyzstan,2010,14.30914076384916,6313962,1.1644,11426827.4,26740000.0,4.3,0.02,2000000.0,6.339614238173089,71.06957623364859,71.27099184219095,194.32074599774592,2444.360824234997,2421.8040999696577,158.13783045432902,4.116584464098813,792.7035021042025,1401.1767057121765,282.5469474979386,35.306,2.95,28.4040667361835,4141.07720559948,1229680.0
Kyrgyzstan,2011,14.21489898188566,7553504,1.3689,7616243.899999999,12990000.0,2.96,0.02,2800000.0,5.630516951587623,65.54181304004801,70.28729748211099,176.05947257967898,2456.954123352434,2275.256243733915,152.56986137928882,4.02025627440161,824.2075189300023,1373.4427557534752,278.77320359494564,35.352,2.77,28.7518248175182,4334.6607889257,1234106.0
Kyrgyzstan,2012,14.04319095718837,9998398,1.7786,7889477.699999999,15600000.0,2.91,0.03,3900000.0,5.47522178440606,60.00149427935997,69.8704087414751,174.1277560506503,2490.580031797722,2124.709457481817,155.66068013130837,4.334754848905551,861.1759604224908,1365.783543352827,277.7528490928389,35.423,2.6100000000000003,29.2346193952033,4259.31820386993,1238532.0
Kyrgyzstan,2013,13.81366365303778,9658305,1.6852,8347230.0,15260000.0,3.99,0.03,3900000.0,5.070912597558535,54.36800962691408,68.7336102940534,164.93265354106552,2510.8607291204994,1974.2565082329368,165.00925013270532,4.49911509657172,904.8423641804786,1328.3503233778151,273.0923298739916,35.517,2.47,29.8206465067779,4631.40326661448,1242958.0
Latvia,1995,8.39654869999705,9133772,3.6412,6920984.5,400000.0,726.9,0.04,2000000.0,0.6085677061739546,12.771829506787435,85.90742420914412,21.595362680859544,2991.915533919613,443.435363531541,14.250329838911972,0.3169848143426916,1231.6267582699645,1532.8457889334102,234.4710347438404,68.75,1.98,39.955238278989,9506.29730969054,3207000.0
Latvia,1996,8.13819903061693,9211478,3.7161,6905091.3,400000.0,342.8,0.04,1900000.0,0.554058143660379,10.764608548470036,73.01528586281195,19.59028294001842,2539.650798393556,372.98786947630464,12.15201804316967,0.2672351545194234,1003.817962944214,1367.7880077585626,175.2158574331081,68.65,1.9,39.5077175381053,9861.00328741099,3213800.0
Latvia,1997,7.869242780957141,8679757,3.538,6728191.6,-210000.0,43.2,0.04,2000000.0,0.440009635662337,10.088859212107227,68.03653428064202,15.639700954807546,2380.2345924260426,351.61837686255615,10.409533592188035,0.2584329040316033,917.331717299042,1319.25887294718,148.61573663841082,68.6,1.79,39.1158756190109,10842.580786341,3220600.0
Latvia,1998,7.65483585878441,8305866,3.4173,6603805.5,-670000.0,39.8,0.03,1900000.0,0.3841448968966519,10.158361553949764,68.0561631553148,13.734192023685276,2396.0891374422927,356.44901357371225,9.495954018224555,0.226023525399976,920.7728807861752,1333.4168309396116,145.9116401965646,68.451,1.66,38.7487780564667,11639.3199608061,3227400.0
Latvia,1999,7.39999609904865,7717698,3.2049,6460979.4,-1380000.0,25.1,0.03,1900000.0,0.3198549068210892,9.376756136394857,62.48304389263139,11.482976737139085,2212.9716581867297,331.0449635841267,8.311850265235124,0.2043265919411897,824.6115745164477,1266.6116087930989,124.71527475714568,68.22,1.54,38.4346581773748,12056.0925067601,3234200.0
Latvia,2000,7.2666885562037695,7081458,2.9702,6324755.8,-2220000.0,38.2,0.03,2100000.0,0.3670410406435369,8.795729914645799,59.486771990913645,13.230999930796724,2118.046790287807,312.25760332604176,7.446037361424091,0.2014524021260582,778.8057751875323,1227.4258926989762,117.39863256854544,68.067,1.42,38.0659527943919,12863.3093474278,3241000.0
Latvia,2001,7.25138520255194,7496320,3.1782,7070019.1,7000000.0,11.4,0.03,2500000.0,0.385913730675318,8.855415111905312,61.69015664541863,14.013063748300306,2209.224533152543,316.51253385259906,6.983777909095573,0.1852264667311891,808.6665700211094,1281.1016846475063,126.30033785639544,67.95,1.33,37.5774969451412,13854.4095642241,3254112.0
Latvia,2002,7.19717702699537,7520240,3.2241,7592007.5,7340000.0,3.0,0.03,2600000.0,0.3742068140310681,8.300963388576518,60.13605508193139,13.716586358111307,2167.923426375425,298.8981469793736,6.665347150104886,0.1649302657349436,783.9800887615129,1267.0861470666073,123.74349948957592,67.85,1.26,37.1434336613287,15009.0599775092,3267224.0
Latvia,2003,7.119700975436991,7725891,3.3506,7892256.3,7560000.0,2.2,0.03,2700000.0,0.3519669947995787,7.795755530858754,58.559501905741946,13.0218181351963,2133.625213367966,283.942904164728,6.352862090996161,0.148515823740495,747.646034276387,1278.0657988895982,114.43382042243547,67.8,1.1900000000000002,36.7862081162776,16433.0395197478,3280336.0
Lebanon,1991,10.30498608346767,8115152,2.7775,2256380.0,8670000.0,0.0,0.03,2300000.0,2.618250810110281,16.449874554562044,75.87307873273632,47.5649509017959,1683.1422685403052,365.0305056985693,137.48193350154014,1.4640170105286123,706.0742413251686,707.9364149617048,177.75061264316028,83.472,3.0600000000000005,285.601173020528,10829.0942083559,139548.0
Lebanon,1993,10.45255206175519,10354905,3.1899,3014850.0,12120000.0,942.1,0.05,3800000.0,2.66852410142542,12.2771008985816,78.51331449484864,51.87321616437727,1841.8620338455912,287.58280888216314,137.24344185533386,1.5374019680882447,762.5003029300315,806.7051561444741,185.74894711203723,84.157,2.79,317.314662756598,12570.8076890869,139244.0
Lebanon,1994,10.44447931096955,11110825,3.2647,3067260.0,13090000.0,861.9,0.05,3500000.0,2.583032582195169,10.42952344022562,77.83422196258934,52.01652998187128,1879.0945815194943,251.2640747542263,133.0229063646045,1.5219782478399104,767.3787413824303,845.163096859931,184.02438864655923,84.491,2.66,332.684164222874,12961.8785422572,139092.0
Lebanon,1995,10.41186024192728,12254741,3.4732,3494040.0,15340000.0,1024.7,0.05,4200000.0,2.5030173551903823,8.901331871534191,76.35746400659946,52.31267493511096,1897.9378230581904,220.66393859640195,125.97470239152004,1.5167593998145887,763.9747716412826,879.9179482610201,178.86631629966206,84.82,2.54,344.905083088954,13308.8799287652,138940.0
Lebanon,1996,10.27126581135593,12752780,3.532,3553070.0,16360000.0,980.9,0.05,4300000.0,2.347089740864765,7.636580287599886,74.62570339509871,51.03628295243262,1914.0999389498188,195.216145385381,117.44057259324296,1.4858679781070805,759.1073469775944,913.1803991693278,173.92203518397886,85.142,2.42,352.948484848485,14473.3832337804,138787.99999999997
Lebanon,1997,10.19431342937618,15098693,4.1271,3725480.0,18530000.0,884.9,0.06,4200000.0,2.315394937957754,6.562496942725884,73.09195380764024,52.49246321401016,1938.0147937918296,173.31638207750763,109.30857208843469,1.4528550477649764,757.2335570721782,952.9555452182296,169.55672757922935,85.459,2.31,357.617302052786,14435.1241810296,138636.0
Lebanon,1998,10.04002521932644,16286495,4.4095,3613089.9,18930000.0,776.7,0.07,4500000.0,2.2044817283609186,5.620401332455994,71.3717192121199,52.14434422850838,1957.6263642719443,153.50142626783978,102.72800781765076,1.4165576356087557,747.5773096576727,993.2660219965592,164.78281139296243,85.77,2.2,361.047311827957,14822.1128399399,138484.0
Lebanon,1999,9.90078037883038,16429672,4.3839,3651430.0,19930000.0,724.8,0.07,4200000.0,2.1950418179519207,4.79102287788206,69.64967267671221,54.15485767847888,1976.8259532596248,135.35590694025808,97.20991613287757,1.3696413833383183,734.5475023388892,1037.1249135336805,160.72883754931632,85.885,2.09,366.350146627566,14530.7910147518,138332.0
Lebanon,2000,9.802320360198047,15466264,4.0248,3589780.0,18730000.0,777.5,0.06,4000000.0,2.120636259732015,4.104654345189607,68.3459811412611,54.67557254072828,2008.7424849808551,120.0691780517273,91.92198960078169,1.2923973647362372,726.6945531539869,1084.6709632222428,158.8381541798325,86.0,1.98,375.637732160313,14361.6830243491,138180.0
Lebanon,2001,9.79143188940816,16406606,4.1109,3708950.0,20040000.0,770.1,0.06,3700000.0,2.207261420633412,3.520028995729034,67.57940578202403,59.501190579821454,2058.746155127291,106.70789888799987,87.35846322224715,1.2507582577459655,729.5892120969606,1144.539537605835,155.50937452432382,86.118,1.8600000000000003,390.126979472141,14359.2533505172,138097.0
Lebanon,2002,9.78501664942599,16243744,3.884,3785250.0,19960000.0,710.8,0.06,3700000.0,2.2382437684518006,3.0108794682759563,67.21881174123799,63.0908469566257,2123.0106156610195,94.6186138119947,83.55524998631516,1.1904067853756388,736.1678986234075,1210.3233443927452,154.8645628298041,86.24,1.75,408.817693059629,14171.8295605699,138014.0
Lebanon,2003,9.81910458035563,18529028,4.2223,3795030.0,20690000.0,685.0,0.07,4000000.0,2.4839578656147734,2.5765215770122096,67.38327909829479,73.20049127669975,2206.4448235574137,83.95048673862394,80.5647201811582,1.1332330057799829,753.3579705061454,1287.2517031842212,157.33768795680936,86.366,1.63,428.971456500489,13941.8667537244,137931.0
