,Entity,Year,CO2 Emissions Per Cap
6687,Eritrea,2002,0.2421
6688,Eritrea,2003,0.2732
6689,Eritrea,2004,0.2827
6690,Eritrea,2005,0.272
6691,Eritrea,2006,0.1881
6692,Eritrea,2007,0.188
6693,Eritrea,2008,0.1337
6694,Eritrea,2009,0.1594
6695,Eritrea,2010,0.1569
6696,Eritrea,2011,0.1729
6697,Eritrea,2012,0.186
6698,Eritrea,2013,0.1892
6699,Eritrea,2014,0.1907
6844,Estonia,1990,24.0536
6845,Estonia,1991,21.8466
6846,Estonia,1992,16.0147
6847,Estonia,1993,13.0396
6848,Estonia,1994,13.751
6849,Estonia,1995,12.7094
6850,Estonia,1996,13.4965
6851,Estonia,1997,13.2265
6852,Estonia,1998,12.0289
6853,Estonia,1999,11.3349
6854,Estonia,2000,11.0679
6855,Estonia,2001,11.4004
6856,Estonia,2002,11.1004
6857,Estonia,2003,12.5535
6858,Estonia,2004,12.737
6859,Estonia,2005,12.6553
6860,Estonia,2006,12.2296
6861,Estonia,2007,14.8939
6862,Estonia,2008,13.3392
6863,Estonia,2009,10.8439
6864,Estonia,2010,14.2596
6865,Estonia,2011,14.3789
6866,Estonia,2012,13.4876
6867,Estonia,2013,14.9635
6868,Estonia,2014,14.3475
6913,Eswatini,1990,1.1672
6914,Eswatini,1991,1.0317
6915,Eswatini,1992,0.9593
6916,Eswatini,1993,0.8007
6917,Eswatini,1994,1.1869
6918,Eswatini,1995,1.1464
6919,Eswatini,1996,0.8332
6920,Eswatini,1997,1.1866
6921,Eswatini,1998,1.1853
6922,Eswatini,1999,1.2458
6923,Eswatini,2000,1.2026
6924,Eswatini,2001,1.0808
6925,Eswatini,2002,1.0607
6926,Eswatini,2003,0.9816
6927,Eswatini,2004,0.9747
6928,Eswatini,2005,0.9848
6929,Eswatini,2006,0.9796
6930,Eswatini,2007,0.998
6931,Eswatini,2008,0.9736
6932,Eswatini,2009,1.0014
6933,Eswatini,2010,0.9359
6934,Eswatini,2011,0.9399
6935,Eswatini,2012,1.083
6936,Eswatini,2013,1.2878
6937,Eswatini,2014,0.7027
6989,Ethiopia,1990,0.0624
6990,Ethiopia,1991,0.0596
6991,Ethiopia,1992,0.0571
6992,Ethiopia,1993,0.0562
6993,Ethiopia,1994,0.0398
6994,Ethiopia,1995,0.0439
6995,Ethiopia,1996,0.0475
6996,Ethiopia,1997,0.0491
6997,Ethiopia,1998,0.0504
6998,Ethiopia,1999,0.0481
6999,Ethiopia,2000,0.0523
7000,Ethiopia,2001,0.0626
7001,Ethiopia,2002,0.0632
7002,Ethiopia,2003,0.0675
7003,Ethiopia,2004,0.0695
7004,Ethiopia,2005,0.0649
7005,Ethiopia,2006,0.0678
7006,Ethiopia,2007,0.0724
7007,Ethiopia,2008,0.0774
7008,Ethiopia,2009,0.0757
7009,Ethiopia,2010,0.0723
7010,Ethiopia,2011,0.0821
7011,Ethiopia,2012,0.0874
7012,Ethiopia,2013,0.1025
7013,Ethiopia,2014,0.1225
7215,Europe,1990,11.1122
7216,Europe,1991,10.6661
7217,Europe,1992,9.7653
7218,Europe,1993,9.3531
7219,Europe,1994,8.849
7220,Europe,1995,8.8176
7221,Europe,1996,8.8846
7222,Europe,1997,8.6052
7223,Europe,1998,8.5755
7224,Europe,1999,8.464
7225,Europe,2000,8.4676
7226,Europe,2001,8.6396
7227,Europe,2002,8.5859
7228,Europe,2003,8.7769
7229,Europe,2004,8.8074
7230,Europe,2005,8.7814
7231,Europe,2006,8.9017
7232,Europe,2007,8.8135
7233,Europe,2008,8.6965
7234,Europe,2009,7.9806
7235,Europe,2010,8.2728
7236,Europe,2011,8.1552
7237,Europe,2012,8.0705
7238,Europe,2013,7.8447
7239,Europe,2014,7.5271
7441,Europe (excl. EU-27),1990,13.7018
7442,Europe (excl. EU-27),1991,12.8859
7443,Europe (excl. EU-27),1992,11.1951
7444,Europe (excl. EU-27),1993,10.4699
7445,Europe (excl. EU-27),1994,9.3557
7446,Europe (excl. EU-27),1995,9.1386
7447,Europe (excl. EU-27),1996,9.0344
7448,Europe (excl. EU-27),1997,8.5888
7449,Europe (excl. EU-27),1998,8.5521
7450,Europe (excl. EU-27),1999,8.4787
7451,Europe (excl. EU-27),2000,8.468
7452,Europe (excl. EU-27),2001,8.7261
7453,Europe (excl. EU-27),2002,8.636
7454,Europe (excl. EU-27),2003,8.8684
7455,Europe (excl. EU-27),2004,8.955
7456,Europe (excl. EU-27),2005,9.0028
7457,Europe (excl. EU-27),2006,9.3062
7458,Europe (excl. EU-27),2007,9.2666
7459,Europe (excl. EU-27),2008,9.2941
7460,Europe (excl. EU-27),2009,8.535
7461,Europe (excl. EU-27),2010,8.9412
7462,Europe (excl. EU-27),2011,9.0014
7463,Europe (excl. EU-27),2012,9.0544
7464,Europe (excl. EU-27),2013,8.7827
7465,Europe (excl. EU-27),2014,8.4647
7632,Europe (excl. EU-28),1990,14.4396
7633,Europe (excl. EU-28),1991,13.4095
7634,Europe (excl. EU-28),1992,11.3976
7635,Europe (excl. EU-28),1993,10.5685
7636,Europe (excl. EU-28),1994,9.2176
7637,Europe (excl. EU-28),1995,8.9884
7638,Europe (excl. EU-28),1996,8.7782
7639,Europe (excl. EU-28),1997,8.3384
7640,Europe (excl. EU-28),1998,8.2776
7641,Europe (excl. EU-28),1999,8.2192
7642,Europe (excl. EU-28),2000,8.1853
7643,Europe (excl. EU-28),2001,8.4762
7644,Europe (excl. EU-28),2002,8.4376
7645,Europe (excl. EU-28),2003,8.6877
7646,Europe (excl. EU-28),2004,8.8009
7647,Europe (excl. EU-28),2005,8.8884
7648,Europe (excl. EU-28),2006,9.2997
7649,Europe (excl. EU-28),2007,9.3099
7650,Europe (excl. EU-28),2008,9.4339
7651,Europe (excl. EU-28),2009,8.7141
7652,Europe (excl. EU-28),2010,9.1771
7653,Europe (excl. EU-28),2011,9.4531
7654,Europe (excl. EU-28),2012,9.463
7655,Europe (excl. EU-28),2013,9.1767
7656,Europe (excl. EU-28),2014,8.9507
7703,Faeroe Islands,1990,14.8804
7704,Faeroe Islands,1991,13.918
7705,Faeroe Islands,1992,13.8734
7706,Faeroe Islands,1993,12.5889
7707,Faeroe Islands,1994,12.5469
7708,Faeroe Islands,1995,12.5279
7709,Faeroe Islands,1996,13.1706
7710,Faeroe Islands,1997,12.8831
7711,Faeroe Islands,1998,13.5133
7712,Faeroe Islands,1999,13.5739
7713,Faeroe Islands,2000,14.7382
7714,Faeroe Islands,2001,16.2155
7715,Faeroe Islands,2002,15.3588
7716,Faeroe Islands,2003,15.4472
7717,Faeroe Islands,2004,15.7029
7718,Faeroe Islands,2005,15.1224
7719,Faeroe Islands,2006,14.1828
7720,Faeroe Islands,2007,14.4032
7721,Faeroe Islands,2008,13.1782
7722,Faeroe Islands,2009,12.031
7723,Faeroe Islands,2010,13.1834
7724,Faeroe Islands,2011,11.8774
7725,Faeroe Islands,2012,12.33
7726,Faeroe Islands,2013,13.5389
7727,Faeroe Islands,2014,12.4514
7774,Fiji,1990,1.1045
7775,Fiji,1991,0.9007
7776,Fiji,1992,0.9955
7777,Fiji,1993,0.9843
7778,Fiji,1994,0.9639
7779,Fiji,1995,0.9737
7780,Fiji,1996,1.0383
7781,Fiji,1997,0.9875
7782,Fiji,1998,0.9519
7783,Fiji,1999,0.9609
7784,Fiji,2000,1.0273
7785,Fiji,2001,1.285
7786,Fiji,2002,1.0791
7787,Fiji,2003,1.2707
7788,Fiji,2004,1.6395
7789,Fiji,2005,1.3173
7790,Fiji,2006,1.4527
7791,Fiji,2007,1.3638
7792,Fiji,2008,1.0398
7793,Fiji,2009,0.9119
7794,Fiji,2010,1.3976
7795,Fiji,2011,1.2372
7796,Fiji,2012,1.2047
7797,Fiji,2013,1.2694
7798,Fiji,2014,1.436
7935,Finland,1990,11.4023
7936,Finland,1991,11.004
7937,Finland,1992,10.7602
7938,Finland,1993,11.1101
7939,Finland,1994,12.1071
7940,Finland,1995,11.3577
7941,Finland,1996,12.4697
7942,Finland,1997,12.1744
7943,Finland,1998,11.4963
7944,Finland,1999,11.3781
7945,Finland,2000,10.9944
7946,Finland,2001,12.0251
7947,Finland,2002,12.4794
7948,Finland,2003,13.9002
7949,Finland,2004,13.155
7950,Finland,2005,10.8477
7951,Finland,2006,12.9587
7952,Finland,2007,12.6026
7953,Finland,2008,11.0193
7954,Finland,2009,10.4706
7955,Finland,2010,11.9467
7956,Finland,2011,10.5132
7957,Finland,2012,9.461
7958,Finland,2013,9.5106
7959,Finland,2014,8.7239
8148,France,1990,6.9352
8149,France,1991,7.3292
8150,France,1992,7.1216
8151,France,1993,6.7573
8152,France,1994,6.6165
8153,France,1995,6.6776
8154,France,1996,6.9365
8155,France,1997,6.7887
8156,France,1998,7.0821
8157,France,1999,7.0105
8158,France,2000,6.8779
8159,France,2001,6.9132
8160,France,2002,6.7891
8161,France,2003,6.8371
8162,France,2004,6.8066
8163,France,2005,6.7984
8164,France,2006,6.5968
8165,France,2007,6.3913
8166,France,2008,6.2369
8167,France,2009,5.8941
8168,France,2010,5.9888
8169,France,2011,5.5951
8170,France,2012,5.5996
8171,France,2013,5.5958
8172,France,2014,5.0766
8219,French Guiana,1990,6.1291
8220,French Guiana,1991,6.6268
8221,French Guiana,1992,6.474
8222,French Guiana,1993,6.6552
8223,French Guiana,1994,5.7163
8224,French Guiana,1995,5.1781
8225,French Guiana,1996,4.1358
8226,French Guiana,1997,3.7336
8227,French Guiana,1998,4.2664
8228,French Guiana,1999,3.2829
8229,French Guiana,2000,3.082
8230,French Guiana,2001,3.2751
8231,French Guiana,2002,2.8334
8232,French Guiana,2003,3.4515
8233,French Guiana,2004,3.2253
8234,French Guiana,2005,2.9297
8235,French Guiana,2006,2.418
8236,French Guiana,2007,2.7776
8237,French Guiana,2008,2.6199
8238,French Guiana,2009,3.3661
8239,French Guiana,2010,3.0568
8240,French Guiana,2011,2.9964
8241,French Guiana,2012,2.8992
8242,French Guiana,2013,2.7799
8243,French Guiana,2014,2.7134
8285,French Polynesia,1990,2.1994
8286,French Polynesia,1991,2.1403
8287,French Polynesia,1992,1.9979
8288,French Polynesia,1993,2.0351
8289,French Polynesia,1994,2.0698
8290,French Polynesia,1995,1.9827
8291,French Polynesia,1996,1.9612
8292,French Polynesia,1997,2.0028
8293,French Polynesia,1998,1.9462
8294,French Polynesia,1999,2.1095
8295,French Polynesia,2000,2.3749
8296,French Polynesia,2001,2.7825
8297,French Polynesia,2002,2.7519
8298,French Polynesia,2003,2.9288
8299,French Polynesia,2004,2.8339
8300,French Polynesia,2005,3.03
8301,French Polynesia,2006,2.9901
8302,French Polynesia,2007,2.9288
8303,French Polynesia,2008,3.011
8304,French Polynesia,2009,3.0112
8305,French Polynesia,2010,3.0115
8306,French Polynesia,2011,2.9427
8307,French Polynesia,2012,2.874
8308,French Polynesia,2013,2.914
8309,French Polynesia,2014,2.8318
8347,Gabon,1990,4.7233
8348,Gabon,1991,4.6339
8349,Gabon,1992,4.9043
8350,Gabon,1993,4.8309
8351,Gabon,1994,4.138
8352,Gabon,1995,4.2454
8353,Gabon,1996,4.2717
8354,Gabon,1997,4.1835
8355,Gabon,1998,4.2359
8356,Gabon,1999,3.9935
8357,Gabon,2000,3.8007
8358,Gabon,2001,3.7932
8359,Gabon,2002,3.527
8360,Gabon,2003,3.4957
8361,Gabon,2004,3.4406
8362,Gabon,2005,3.4942
8363,Gabon,2006,2.8972
8364,Gabon,2007,2.7772
8365,Gabon,2008,2.7413
8366,Gabon,2009,2.6979
8367,Gabon,2010,2.9451
8368,Gabon,2011,2.9266
8369,Gabon,2012,2.877
8370,Gabon,2013,2.8998
8371,Gabon,2014,2.8222
8418,Gambia,1990,0.2071
8419,Gambia,1991,0.1993
8420,Gambia,1992,0.1926
8421,Gambia,1993,0.1969
8422,Gambia,1994,0.1909
8423,Gambia,1995,0.1915
8424,Gambia,1996,0.1889
8425,Gambia,1997,0.1862
8426,Gambia,1998,0.1953
8427,Gambia,1999,0.2152
8428,Gambia,2000,0.2085
8429,Gambia,2001,0.2209
8430,Gambia,2002,0.214
8431,Gambia,2003,0.2072
8432,Gambia,2004,0.2155
8433,Gambia,2005,0.2112
8434,Gambia,2006,0.221
8435,Gambia,2007,0.2145
8436,Gambia,2008,0.2169
8437,Gambia,2009,0.219
8438,Gambia,2010,0.2411
8439,Gambia,2011,0.2419
8440,Gambia,2012,0.2385
8441,Gambia,2013,0.2202
8442,Gambia,2014,0.2534
8587,Georgia,1990,2.9472
8588,Georgia,1991,2.9536
8589,Georgia,1992,2.8803
8590,Georgia,1993,1.9036
8591,Georgia,1994,1.1904
8592,Georgia,1995,0.4602
8593,Georgia,1996,0.8364
8594,Georgia,1997,0.9398
8595,Georgia,1998,1.0795
8596,Georgia,1999,0.9673
8597,Georgia,2000,1.0317
8598,Georgia,2001,0.8686
8599,Georgia,2002,0.7871
8600,Georgia,2003,0.8812
8601,Georgia,2004,1.0118
8602,Georgia,2005,1.1918
8603,Georgia,2006,1.4552
8604,Georgia,2007,1.5276
8605,Georgia,2008,1.2815
8606,Georgia,2009,1.4894
8607,Georgia,2010,1.5145
8608,Georgia,2011,1.9124
8609,Georgia,2012,2.0304
8610,Georgia,2013,1.9782
8611,Georgia,2014,2.2141
8808,Germany,1990,13.3134
8809,Germany,1991,12.759
8810,Germany,1992,12.0792
8811,Germany,1993,11.888
8812,Germany,1994,11.6266
8813,Germany,1995,11.5724
8814,Germany,1996,11.7942
8815,Germany,1997,11.4414
8816,Germany,1998,11.3431
8817,Germany,1999,11.0072
8818,Germany,2000,11.0546
8819,Germany,2001,11.2536
8820,Germany,2002,11.0378
8821,Germany,2003,11.0416
8822,Germany,2004,10.865
8823,Germany,2005,10.6209
8824,Germany,2006,10.7806
8825,Germany,2007,10.4779
8826,Germany,2008,10.5461
8827,Germany,2009,9.7688
8828,Germany,2010,10.3053
8829,Germany,2011,10.0082
8830,Germany,2012,10.0526
8831,Germany,2013,10.2428
8832,Germany,2014,9.7309
8879,Ghana,1990,0.2566
8880,Ghana,1991,0.2768
8881,Ghana,1992,0.2339
8882,Ghana,1993,0.2676
8883,Ghana,1994,0.3073
8884,Ghana,1995,0.3029
8885,Ghana,1996,0.3132
8886,Ghana,1997,0.3465
8887,Ghana,1998,0.3402
8888,Ghana,1999,0.3386
8889,Ghana,2000,0.3165
8890,Ghana,2001,0.3408
8891,Ghana,2002,0.3572
8892,Ghana,2003,0.3585
8893,Ghana,2004,0.3363
8894,Ghana,2005,0.3118
8895,Ghana,2006,0.4093
8896,Ghana,2007,0.4189
8897,Ghana,2008,0.3788
8898,Ghana,2009,0.3102
8899,Ghana,2010,0.3918
8900,Ghana,2011,0.4422
8901,Ghana,2012,0.5507
8902,Ghana,2013,0.5329
8903,Ghana,2014,0.542
9019,Greece,1990,8.1582
9020,Greece,1991,8.0853
9021,Greece,1992,8.1556
9022,Greece,1993,8.0025
9023,Greece,1994,8.1205
9024,Greece,1995,8.0945
9025,Greece,1996,8.2285
9026,Greece,1997,8.6025
9027,Greece,1998,8.9918
9028,Greece,1999,8.8828
9029,Greece,2000,9.2942
9030,Greece,2001,9.4648
9031,Greece,2002,9.3917
9032,Greece,2003,9.7238
9033,Greece,2004,9.7505
9034,Greece,2005,10.1499
9035,Greece,2006,10.0554
9036,Greece,2007,10.3047
9037,Greece,2008,10.0654
9038,Greece,2009,9.5221
9039,Greece,2010,8.9424
9040,Greece,2011,8.7311
9041,Greece,2012,8.4806
9042,Greece,2013,7.6101
9043,Greece,2014,7.3506
9090,Greenland,1990,11.2313
9091,Greenland,1991,10.9299
9092,Greenland,1992,10.6629
9093,Greenland,1993,9.7715
9094,Greenland,1994,8.8811
9095,Greenland,1995,9.5703
9096,Greenland,1996,10.6886
9097,Greenland,1997,11.0539
9098,Greenland,1998,10.6672
9099,Greenland,1999,10.6061
9100,Greenland,2000,11.8822
9101,Greenland,2001,10.9714
9102,Greenland,2002,10.2573
9103,Greenland,2003,11.4585
9104,Greenland,2004,11.2528
9105,Greenland,2005,11.3099
9106,Greenland,2006,11.625
9107,Greenland,2007,11.4734
9108,Greenland,2008,11.9248
9109,Greenland,2009,10.4524
9110,Greenland,2010,11.9855
9111,Greenland,2011,12.8253
9112,Greenland,2012,10.2426
9113,Greenland,2013,9.9485
9114,Greenland,2014,9.2375
9161,Grenada,1990,1.1031
9162,Grenada,1991,1.1395
9163,Grenada,1992,1.2067
9164,Grenada,1993,1.2309
9165,Grenada,1994,1.4384
9166,Grenada,1995,1.498
9167,Grenada,1996,1.5236
9168,Grenada,1997,1.6594
9169,Grenada,1998,1.7238
9170,Grenada,1999,1.8959
9171,Grenada,2000,1.8527
9172,Grenada,2001,1.8809
9173,Grenada,2002,1.9799
9174,Grenada,2003,2.0786
9175,Grenada,2004,1.9664
9176,Grenada,2005,2.0655
9177,Grenada,2006,2.1997
9178,Grenada,2007,2.2642
9179,Grenada,2008,2.3973
9180,Grenada,2009,2.3899
9181,Grenada,2010,2.4489
9182,Grenada,2011,2.3675
9183,Grenada,2012,2.5233
9184,Grenada,2013,2.8114
9185,Grenada,2014,2.1533
9232,Guadeloupe,1990,3.3813
9233,Guadeloupe,1991,3.5412
9234,Guadeloupe,1992,3.5419
9235,Guadeloupe,1993,3.8759
9236,Guadeloupe,1994,4.1459
9237,Guadeloupe,1995,4.2947
9238,Guadeloupe,1996,4.4738
9239,Guadeloupe,1997,4.4524
9240,Guadeloupe,1998,5.3232
9241,Guadeloupe,1999,5.1566
9242,Guadeloupe,2000,5.0354
9243,Guadeloupe,2001,5.374
9244,Guadeloupe,2002,5.6629
9245,Guadeloupe,2003,5.8111
9246,Guadeloupe,2004,6.2889
9247,Guadeloupe,2005,5.9139
9248,Guadeloupe,2006,5.8142
9249,Guadeloupe,2007,6.1834
9250,Guadeloupe,2008,6.0385
9251,Guadeloupe,2009,5.8683
9252,Guadeloupe,2010,6.169
9253,Guadeloupe,2011,6.1934
9254,Guadeloupe,2012,6.1434
9255,Guadeloupe,2013,6.0451
9256,Guadeloupe,2014,6.059
9312,Guatemala,1990,0.5367
9313,Guatemala,1991,0.5221
9314,Guatemala,1992,0.6097
9315,Guatemala,1993,0.5612
9316,Guatemala,1994,0.6637
9317,Guatemala,1995,0.6801
9318,Guatemala,1996,0.6172
9319,Guatemala,1997,0.689
9320,Guatemala,1998,0.776
9321,Guatemala,1999,0.7733
9322,Guatemala,2000,0.8381
9323,Guatemala,2001,0.8581
9324,Guatemala,2002,0.8782
9325,Guatemala,2003,0.8358
9326,Guatemala,2004,0.8737
9327,Guatemala,2005,0.9247
9328,Guatemala,2006,0.9089
9329,Guatemala,2007,0.8865
9330,Guatemala,2008,0.7777
9331,Guatemala,2009,0.7992
9332,Guatemala,2010,0.7585
9333,Guatemala,2011,0.7517
9334,Guatemala,2012,0.7569
9335,Guatemala,2013,0.8197
9336,Guatemala,2014,0.8657
9375,Guinea,1990,0.158
9376,Guinea,1991,0.157
9377,Guinea,1992,0.1577
9378,Guinea,1993,0.1578
9379,Guinea,1994,0.1589
9380,Guinea,1995,0.1603
9381,Guinea,1996,0.1654
9382,Guinea,1997,0.1683
9383,Guinea,1998,0.1734
9384,Guinea,1999,0.1779
9385,Guinea,2000,0.181
9386,Guinea,2001,0.1854
9387,Guinea,2002,0.189
9388,Guinea,2003,0.1942
9389,Guinea,2004,0.1974
9390,Guinea,2005,0.2003
9391,Guinea,2006,0.2031
9392,Guinea,2007,0.2067
9393,Guinea,2008,0.205
9394,Guinea,2009,0.2118
9395,Guinea,2010,0.2437
9396,Guinea,2011,0.2489
9397,Guinea,2012,0.2274
9398,Guinea,2013,0.1937
9399,Guinea,2014,0.1942
9446,Guinea-Bissau,1990,0.1766
9447,Guinea-Bissau,1991,0.1763
9448,Guinea-Bissau,1992,0.176
9449,Guinea-Bissau,1993,0.1756
9450,Guinea-Bissau,1994,0.1718
9451,Guinea-Bissau,1995,0.1683
9452,Guinea-Bissau,1996,0.1649
9453,Guinea-Bissau,1997,0.1779
9454,Guinea-Bissau,1998,0.1492
9455,Guinea-Bissau,1999,0.165
9456,Guinea-Bissau,2000,0.122
9457,Guinea-Bissau,2001,0.1224
9458,Guinea-Bissau,2002,0.1227
9459,Guinea-Bissau,2003,0.1513
9460,Guinea-Bissau,2004,0.1534
9461,Guinea-Bissau,2005,0.158
9462,Guinea-Bissau,2006,0.1569
9463,Guinea-Bissau,2007,0.1635
9464,Guinea-Bissau,2008,0.157
9465,Guinea-Bissau,2009,0.158
9466,Guinea-Bissau,2010,0.1564
9467,Guinea-Bissau,2011,0.1547
9468,Guinea-Bissau,2012,0.153
9469,Guinea-Bissau,2013,0.1489
9470,Guinea-Bissau,2014,0.1537
9517,Guyana,1990,1.5182
9518,Guyana,1991,1.4863
9519,Guyana,1992,1.39
9520,Guyana,1993,1.3847
9521,Guyana,1994,1.9216
9522,Guyana,1995,2.0599
9523,Guyana,1996,2.172
9524,Guyana,1997,2.3831
9525,Guyana,1998,2.4256
9526,Guyana,1999,2.4437
9527,Guyana,2000,2.3405
9528,Guyana,2001,2.3404
9529,Guyana,2002,2.3023
9530,Guyana,2003,2.493
9531,Guyana,2004,2.5844
9532,Guyana,2005,2.1704
9533,Guyana,2006,2.0226
9534,Guyana,2007,2.3855
9535,Guyana,2008,2.2863
9536,Guyana,2009,2.553
9537,Guyana,2010,2.5179
9538,Guyana,2011,2.6066
9539,Guyana,2012,2.595
9540,Guyana,2013,2.5093
9541,Guyana,2014,2.5833
9588,Haiti,1990,0.1414
9589,Haiti,1991,0.136
9590,Haiti,1992,0.1214
9591,Haiti,1993,0.0917
9592,Haiti,1994,0.0241
9593,Haiti,1995,0.1131
9594,Haiti,1996,0.1291
9595,Haiti,1997,0.1679
9596,Haiti,1998,0.151
9597,Haiti,1999,0.1528
9598,Haiti,2000,0.1931
9599,Haiti,2001,0.1709
9600,Haiti,2002,0.2039
9601,Haiti,2003,0.191
9602,Haiti,2004,0.1826
9603,Haiti,2005,0.1875
9604,Haiti,2006,0.1875
9605,Haiti,2007,0.1867
9606,Haiti,2008,0.1825
9607,Haiti,2009,0.1927
9608,Haiti,2010,0.2148
9609,Haiti,2011,0.225
9610,Haiti,2012,0.2209
9611,Haiti,2013,0.2602
9612,Haiti,2014,0.2564
9659,Honduras,1990,0.4877
9660,Honduras,1991,0.4783
9661,Honduras,1992,0.5121
9662,Honduras,1993,0.5234
9663,Honduras,1994,0.5698
9664,Honduras,1995,0.6598
9665,Honduras,1996,0.6497
9666,Honduras,1997,0.6525
9667,Honduras,1998,0.7616
9668,Honduras,1999,0.7211
9669,Honduras,2000,0.7498
9670,Honduras,2001,0.8297
9671,Honduras,2002,0.8468
9672,Honduras,2003,0.9311
9673,Honduras,2004,0.9878
9674,Honduras,2005,0.9158
9675,Honduras,2006,1.0055
9676,Honduras,2007,1.0509
9677,Honduras,2008,1.0572
9678,Honduras,2009,0.974
9679,Honduras,2010,0.9486
9680,Honduras,2011,1.0301
9681,Honduras,2012,1.0524
9682,Honduras,2013,1.0502
9683,Honduras,2014,1.0395
9736,Hong Kong,1990,4.7395
9737,Hong Kong,1991,4.9074
9738,Hong Kong,1992,5.613
9739,Hong Kong,1993,5.8664
9740,Hong Kong,1994,5.1802
9741,Hong Kong,1995,5.139
9742,Hong Kong,1996,4.6735
9743,Hong Kong,1997,4.8409
9744,Hong Kong,1998,6.0659
9745,Hong Kong,1999,6.5235
9746,Hong Kong,2000,6.0976
9747,Hong Kong,2001,5.6719
9748,Hong Kong,2002,5.8917
9749,Hong Kong,2003,6.4244
9750,Hong Kong,2004,6.1634
9751,Hong Kong,2005,6.4599
9752,Hong Kong,2006,6.1621
9753,Hong Kong,2007,6.3702
9754,Hong Kong,2008,6.2179
9755,Hong Kong,2009,6.0046
9756,Hong Kong,2010,5.7509
9757,Hong Kong,2011,6.1584
9758,Hong Kong,2012,6.0654
9759,Hong Kong,2013,6.2503
9760,Hong Kong,2014,6.3762
9924,Hungary,1990,7.0564
9925,Hungary,1991,6.7216
9926,Hungary,1992,5.9935
9927,Hungary,1993,6.1192
9928,Hungary,1994,5.9653
9929,Hungary,1995,5.9319
9930,Hungary,1996,6.0997
9931,Hungary,1997,5.9779
9932,Hungary,1998,5.95
9933,Hungary,1999,6.0163
9934,Hungary,2000,5.7106
9935,Hungary,2001,5.883
9936,Hungary,2002,5.8034
9937,Hungary,2003,6.0895
9938,Hungary,2004,5.9451
9939,Hungary,2005,5.9764
9940,Hungary,2006,5.9311
9941,Hungary,2007,5.8413
9942,Hungary,2008,5.7295
9943,Hungary,2009,5.168
9944,Hungary,2010,5.245
9945,Hungary,2011,5.072
9946,Hungary,2012,4.74
9947,Hungary,2013,4.4326
9948,Hungary,2014,4.4547
10006,Iceland,1990,8.7374
10007,Iceland,1991,8.1752
10008,Iceland,1992,8.6678
10009,Iceland,1993,9.1805
10010,Iceland,1994,8.9186
10011,Iceland,1995,9.2184
10012,Iceland,1996,9.3379
10013,Iceland,1997,9.6019
10014,Iceland,1998,9.5809
10015,Iceland,1999,10.2221
10016,Iceland,2000,10.4555
10017,Iceland,2001,10.1213
10018,Iceland,2002,10.4836
10019,Iceland,2003,10.3658
10020,Iceland,2004,10.6805
10021,Iceland,2005,10.0902
10022,Iceland,2006,10.5193
10023,Iceland,2007,11.4558
10024,Iceland,2008,12.2612
10025,Iceland,2009,11.7943
10026,Iceland,2010,11.3149
10027,Iceland,2011,10.8242
10028,Iceland,2012,10.7383
10029,Iceland,2013,10.6442
10030,Iceland,2014,10.5275
10158,India,1990,0.6625
10159,India,1991,0.6911
10160,India,1992,0.7215
10161,India,1993,0.731
10162,India,1994,0.7582
10163,India,1995,0.7906
10164,India,1996,0.8407
10165,India,1997,0.8589
10166,India,1998,0.8609
10167,India,1999,0.9169
10168,India,2000,0.9265
10169,India,2001,0.9233
10170,India,2002,0.9357
10171,India,2003,0.9533
10172,India,2004,0.9963
10173,India,2005,1.0334
10174,India,2006,1.0809
10175,India,2007,1.1479
10176,India,2008,1.2183
10177,India,2009,1.3244
10178,India,2010,1.3594
10179,India,2011,1.4238
10180,India,2012,1.5513
10181,India,2013,1.5903
10182,India,2014,1.6871
10290,Indonesia,1990,0.8284
10291,Indonesia,1991,0.9785
10292,Indonesia,1992,1.0844
10293,Indonesia,1993,1.1515
10294,Indonesia,1994,1.1492
10295,Indonesia,1995,1.1503
10296,Indonesia,1996,1.276
10297,Indonesia,1997,1.3841
10298,Indonesia,1998,1.0498
10299,Indonesia,1999,1.1694
10300,Indonesia,2000,1.2989
10301,Indonesia,2001,1.4147
10302,Indonesia,2002,1.43
10303,Indonesia,2003,1.5453
10304,Indonesia,2004,1.5424
10305,Indonesia,2005,1.5422
10306,Indonesia,2006,1.5119
10307,Indonesia,2007,1.6708
10308,Indonesia,2008,1.5556
10309,Indonesia,2009,1.6845
10310,Indonesia,2010,1.8688
10311,Indonesia,2011,2.0593
10312,Indonesia,2012,2.0991
10313,Indonesia,2013,1.9701
10314,Indonesia,2014,1.9558
10401,Iran,1990,3.7246
10402,Iran,1991,3.9184
10403,Iran,1992,3.8607
10404,Iran,1993,3.9449
10405,Iran,1994,4.3541
10406,Iran,1995,4.4201
10407,Iran,1996,4.3947
10408,Iran,1997,4.2297
10409,Iran,1998,4.7756
10410,Iran,1999,5.8564
10411,Iran,2000,5.6253
10412,Iran,2001,5.9408
10413,Iran,2002,5.9096
10414,Iran,2003,6.0723
10415,Iran,2004,6.4095
10416,Iran,2005,6.644
10417,Iran,2006,7.1382
10418,Iran,2007,7.1865
10419,Iran,2008,7.4132
10420,Iran,2009,7.6658
10421,Iran,2010,7.7244
10422,Iran,2011,7.7355
10423,Iran,2012,7.9791
10424,Iran,2013,7.9785
10425,Iran,2014,8.2855
