,Entity,Year,CO2 Emissions
11451,Japan,2005,1290371061
11452,Japan,2006,1267361874
11453,Japan,2007,1303134177
11454,Japan,2008,1232313730
11455,Japan,2009,1163212931
11456,Japan,2010,1214816233
11457,Japan,2011,1264866099
11458,Japan,2012,1306009842
11459,Japan,2013,1315342658
11460,Japan,2014,1263728759
11507,Jordan,1990,10476423
11508,Jordan,1991,9903911
11509,Jordan,1992,11984199
11510,Jordan,1993,11774286
11511,Jordan,1994,13249567
11512,Jordan,1995,13208063
11513,Jordan,1996,13825418
11514,Jordan,1997,14074057
11515,Jordan,1998,14253067
11516,Jordan,1999,14266665
11517,Jordan,2000,15200204
11518,Jordan,2001,15609517
11519,Jordan,2002,16420437
11520,Jordan,2003,16982176
11521,Jordan,2004,18670695
11522,Jordan,2005,20436793
11523,Jordan,2006,20526390
11524,Jordan,2007,21436498
11525,Jordan,2008,20717997
11526,Jordan,2009,21336692
11527,Jordan,2010,20615325
11528,Jordan,2011,21243760
11529,Jordan,2012,23813801
11530,Jordan,2013,23813152
11531,Jordan,2014,25895022
11676,Kazakhstan,1990,281461062
11677,Kazakhstan,1991,271694827
11678,Kazakhstan,1992,247262845
11679,Kazakhstan,1993,219593222
11680,Kazakhstan,1994,185657718
11681,Kazakhstan,1995,178381106
11682,Kazakhstan,1996,163940711
11683,Kazakhstan,1997,155571482
11684,Kazakhstan,1998,150160515
11685,Kazakhstan,1999,124985766
11686,Kazakhstan,2000,149054077
11687,Kazakhstan,2001,143585019
11688,Kazakhstan,2002,161037004
11689,Kazakhstan,2003,178962184
11690,Kazakhstan,2004,188546939
11691,Kazakhstan,2005,201799685
11692,Kazakhstan,2006,221130080
11693,Kazakhstan,2007,227549584
11694,Kazakhstan,2008,228670094
11695,Kazakhstan,2009,223110062
11696,Kazakhstan,2010,249066913
11697,Kazakhstan,2011,239660091
11698,Kazakhstan,2012,245836489
11699,Kazakhstan,2013,253728845
11700,Kazakhstan,2014,279032098
11747,Kenya,1990,5687209
11748,Kenya,1991,4708958
11749,Kenya,1992,5402381
11750,Kenya,1993,6214680
11751,Kenya,1994,6421892
11752,Kenya,1995,7405763
11753,Kenya,1996,9154939
11754,Kenya,1997,8119526
11755,Kenya,1998,9896093
11756,Kenya,1999,10028879
11757,Kenya,2000,10390516
11758,Kenya,2001,9236819
11759,Kenya,2002,7819235
11760,Kenya,2003,6587069
11761,Kenya,2004,7438961
11762,Kenya,2005,8338351
11763,Kenya,2006,9335661
11764,Kenya,2007,9540667
11765,Kenya,2008,9911045
11766,Kenya,2009,11966452
11767,Kenya,2010,11744792
11768,Kenya,2011,12928173
11769,Kenya,2012,11988008
11770,Kenya,2013,12770061
11771,Kenya,2014,13772966
11807,Kiribati,1990,21984
11808,Kiribati,1991,21984
11809,Kiribati,1992,25648
11810,Kiribati,1993,29312
11811,Kiribati,1994,29312
11812,Kiribati,1995,29312
11813,Kiribati,1996,29312
11814,Kiribati,1997,29312
11815,Kiribati,1998,29312
11816,Kiribati,1999,29312
11817,Kiribati,2000,32976
11818,Kiribati,2001,29312
11819,Kiribati,2002,40304
11820,Kiribati,2003,43968
11821,Kiribati,2004,47632
11822,Kiribati,2005,58624
11823,Kiribati,2006,65952
11824,Kiribati,2007,58624
11825,Kiribati,2008,65952
11826,Kiribati,2009,54960
11827,Kiribati,2010,58624
11828,Kiribati,2011,54960
11829,Kiribati,2012,51296
11830,Kiribati,2013,51296
11831,Kiribati,2014,58624
11838,Kosovo,2008,7386624
11839,Kosovo,2009,8130416
11840,Kosovo,2010,8372240
11841,Kosovo,2011,8309952
11842,Kosovo,2012,7873936
11843,Kosovo,2013,8005840
11844,Kosovo,2014,7126480
11893,Kuwait,1990,37807037
11894,Kuwait,1991,14916435
11895,Kuwait,1992,29648394
11896,Kuwait,1993,49129433
11897,Kuwait,1994,55225776
11898,Kuwait,1995,54589610
11899,Kuwait,1996,49913639
11900,Kuwait,1997,54670690
11901,Kuwait,1998,51560346
11902,Kuwait,1999,53822654
11903,Kuwait,2000,53385365
11904,Kuwait,2001,57485387
11905,Kuwait,2002,57981039
11906,Kuwait,2003,59624099
11907,Kuwait,2004,63108923
11908,Kuwait,2005,71165760
11909,Kuwait,2006,73389651
11910,Kuwait,2007,74875310
11911,Kuwait,2008,82297260
11912,Kuwait,2009,86954965
11913,Kuwait,2010,89272262
11914,Kuwait,2011,86262705
11915,Kuwait,2012,100074047
11916,Kuwait,2013,81704119
11917,Kuwait,2014,75481708
11924,Kuwaiti Oil Fires,1991,477924832
12063,Kyrgyzstan,1990,19369007
12064,Kyrgyzstan,1991,16002119
12065,Kyrgyzstan,1992,11080756
12066,Kyrgyzstan,1993,8502275
12067,Kyrgyzstan,1994,6147083
12068,Kyrgyzstan,1995,4511588
12069,Kyrgyzstan,1996,5664159
12070,Kyrgyzstan,1997,5574669
12071,Kyrgyzstan,1998,5914543
12072,Kyrgyzstan,1999,4648470
12073,Kyrgyzstan,2000,4602495
12074,Kyrgyzstan,2001,3861425
12075,Kyrgyzstan,2002,4920849
12076,Kyrgyzstan,2003,5381613
12077,Kyrgyzstan,2004,5807885
12078,Kyrgyzstan,2005,5514575
12079,Kyrgyzstan,2006,5419141
12080,Kyrgyzstan,2007,6518943
12081,Kyrgyzstan,2008,7546983
12082,Kyrgyzstan,2009,6736609
12083,Kyrgyzstan,2010,6313962
12084,Kyrgyzstan,2011,7553504
12085,Kyrgyzstan,2012,9998398
12086,Kyrgyzstan,2013,9658305
12087,Kyrgyzstan,2014,10095418
12129,Laos,1990,512960
12130,Laos,1991,545936
12131,Laos,1992,592727
12132,Laos,1993,607425
12133,Laos,1994,634264
12134,Laos,1995,670900
12135,Laos,1996,749891
12136,Laos,1997,792409
12137,Laos,1998,820068
12138,Laos,1999,845838
12139,Laos,2000,960400
12140,Laos,2001,1062694
12141,Laos,2002,1165768
12142,Laos,2003,1220964
12143,Laos,2004,1282484
12144,Laos,2005,1337012
12145,Laos,2006,1757335
12146,Laos,2007,1835383
12147,Laos,2008,2131341
12148,Laos,2009,2667456
12149,Laos,2010,3004513
12150,Laos,2011,3170104
12151,Laos,2012,3397982
12152,Laos,2013,4261159
12153,Laos,2014,4449693
12298,Latvia,1990,19661419
12299,Latvia,1991,17919404
12300,Latvia,1992,14193385
12301,Latvia,1993,11921506
12302,Latvia,1994,10370009
12303,Latvia,1995,9133772
12304,Latvia,1996,9211478
12305,Latvia,1997,8679757
12306,Latvia,1998,8305866
12307,Latvia,1999,7717698
12308,Latvia,2000,7081458
12309,Latvia,2001,7496320
12310,Latvia,2002,7520240
12311,Latvia,2003,7725891
12312,Latvia,2004,7730969
12313,Latvia,2005,7810572
12314,Latvia,2006,8309951
12315,Latvia,2007,8637220
12316,Latvia,2008,8197984
12317,Latvia,2009,7456118
12318,Latvia,2010,8554205
12319,Latvia,2011,7810749
12320,Latvia,2012,7519388
12321,Latvia,2013,7368417
12322,Latvia,2014,7171941
12387,Lebanon,1990,7868195
12388,Lebanon,1991,8115152
12389,Lebanon,1992,9726913
12390,Lebanon,1993,10354905
12391,Lebanon,1994,11110825
12392,Lebanon,1995,12254741
12393,Lebanon,1996,12752780
12394,Lebanon,1997,15098693
12395,Lebanon,1998,16286495
12396,Lebanon,1999,16429672
12397,Lebanon,2000,15466264
12398,Lebanon,2001,16406606
12399,Lebanon,2002,16243744
12400,Lebanon,2003,18529028
12401,Lebanon,2004,17208415
12402,Lebanon,2005,16650191
12403,Lebanon,2006,14792376
12404,Lebanon,2007,13746087
12405,Lebanon,2008,17417775
12406,Lebanon,2009,20957555
12407,Lebanon,2010,19996595
12408,Lebanon,2011,20264128
12409,Lebanon,2012,22332032
12410,Lebanon,2013,22163384
12411,Lebanon,2014,23992028
12425,Lesotho,1990,1472928
12426,Lesotho,1991,1527888
12427,Lesotho,1992,1586512
12428,Lesotho,1993,1634144
12429,Lesotho,1994,1674448
12430,Lesotho,1995,1707424
12431,Lesotho,1996,1736736
12432,Lesotho,1997,1769712
12433,Lesotho,1998,1802688
12434,Lesotho,1999,1824672
12435,Lesotho,2000,1850320
12436,Lesotho,2001,1875968
12437,Lesotho,2002,1905280
12438,Lesotho,2003,1930928
12439,Lesotho,2004,1982224
12440,Lesotho,2005,2011536
12441,Lesotho,2006,2037184
12442,Lesotho,2007,2073824
12443,Lesotho,2008,2125120
12444,Lesotho,2009,2216720
12445,Lesotho,2010,2275344
12446,Lesotho,2011,3063104
12447,Lesotho,2012,3092416
12448,Lesotho,2013,2333968
12449,Lesotho,2014,2473200
12496,Liberia,1990,467124
12497,Liberia,1991,370884
12498,Liberia,1992,387994
12499,Liberia,1993,424629
12500,Liberia,1994,422584
12501,Liberia,1995,423397
12502,Liberia,1996,434790
12503,Liberia,1997,453515
12504,Liberia,1998,484039
12505,Liberia,1999,390794
12506,Liberia,2000,420753
12507,Liberia,2001,446730
12508,Liberia,2002,435691
12509,Liberia,2003,467987
12510,Liberia,2004,546472
12511,Liberia,2005,654236
12512,Liberia,2006,672734
12513,Liberia,2007,628785
12514,Liberia,2008,534460
12515,Liberia,2009,474351
12516,Liberia,2010,760564
12517,Liberia,2011,851716
12518,Liberia,2012,962647
12519,Liberia,2013,877929
12520,Liberia,2014,1191526
12567,Libya,1990,36513782
12568,Libya,1991,42619846
12569,Libya,1992,37024420
12570,Libya,1993,38708328
12571,Libya,1994,43752489
12572,Libya,1995,45689944
12573,Libya,1996,44514425
12574,Libya,1997,45506217
12575,Libya,1998,45807620
12576,Libya,1999,45054524
12577,Libya,2000,47514863
12578,Libya,2001,48462693
12579,Libya,2002,48186163
12580,Libya,2003,49473554
12581,Libya,2004,50628915
12582,Libya,2005,56988605
12583,Libya,2006,53255754
12584,Libya,2007,49977432
12585,Libya,2008,53590669
12586,Libya,2009,53121373
12587,Libya,2010,60652794
12588,Libya,2011,49212444
12589,Libya,2012,51646672
12590,Libya,2013,41914140
12591,Libya,2014,71390467
12598,Liechtenstein,1990,198968
12599,Liechtenstein,1991,206326
12600,Liechtenstein,1992,206948
12601,Liechtenstein,1993,215032
12602,Liechtenstein,1994,201109
12603,Liechtenstein,1995,204200
12604,Liechtenstein,1996,205959
12605,Liechtenstein,1997,218366
12606,Liechtenstein,1998,229228
12607,Liechtenstein,1999,226555
12608,Liechtenstein,2000,216849
12609,Liechtenstein,2001,214660
12610,Liechtenstein,2002,220008
12611,Liechtenstein,2003,229340
12612,Liechtenstein,2004,229372
12613,Liechtenstein,2005,228953
12614,Liechtenstein,2006,231075
12615,Liechtenstein,2007,200738
12616,Liechtenstein,2008,219474
12617,Liechtenstein,2009,205331
12618,Liechtenstein,2010,190782
12619,Liechtenstein,2011,176737
12620,Liechtenstein,2012,185271
12621,Liechtenstein,2013,192495
12622,Liechtenstein,2014,161176
12767,Lithuania,1990,35767734
12768,Lithuania,1991,37849997
12769,Lithuania,1992,21201457
12770,Lithuania,1993,16353746
12771,Lithuania,1994,15801144
12772,Lithuania,1995,15091554
12773,Lithuania,1996,15773444
12774,Lithuania,1997,15196349
12775,Lithuania,1998,16030578
12776,Lithuania,1999,13482975
12777,Lithuania,2000,11876400
12778,Lithuania,2001,12627073
12779,Lithuania,2002,12699159
12780,Lithuania,2003,12692599
12781,Lithuania,2004,13287305
12782,Lithuania,2005,14117412
12783,Lithuania,2006,14434079
12784,Lithuania,2007,15824053
12785,Lithuania,2008,15202501
12786,Lithuania,2009,13042298
12787,Lithuania,2010,13945089
12788,Lithuania,2011,14292805
12789,Lithuania,2012,14345298
12790,Lithuania,2013,13354844
12791,Lithuania,2014,13106691
12843,Luxembourg,1990,11823338
12844,Luxembourg,1991,12443139
12845,Luxembourg,1992,12209704
12846,Luxembourg,1993,12354743
12847,Luxembourg,1994,11542458
12848,Luxembourg,1995,9151714
12849,Luxembourg,1996,9201608
12850,Luxembourg,1997,8553962
12851,Luxembourg,1998,7675930
12852,Luxembourg,1999,8127845
12853,Luxembourg,2000,8709917
12854,Luxembourg,2001,9207449
12855,Luxembourg,2002,9983581
12856,Luxembourg,2003,10458916
12857,Luxembourg,2004,11828910
12858,Luxembourg,2005,12087022
12859,Luxembourg,2006,11919754
12860,Luxembourg,2007,11316965
12861,Luxembourg,2008,11183688
12862,Luxembourg,2009,10638338
12863,Luxembourg,2010,11207250
12864,Luxembourg,2011,11102383
12865,Luxembourg,2012,10866201
12866,Luxembourg,2013,10320571
12867,Luxembourg,2014,9836045
12910,Macao,1990,1033248
12911,Macao,1991,1091872
12912,Macao,1992,1080880
12913,Macao,1993,1179808
12914,Macao,1994,1271408
12915,Macao,1995,1231104
12916,Macao,1996,1406976
12917,Macao,1997,1487584
12918,Macao,1998,1557200
12919,Macao,1999,1516896
12920,Macao,2000,1630480
12921,Macao,2001,1685440
12922,Macao,2002,1516896
12923,Macao,2003,1531552
12924,Macao,2004,1714752
12925,Macao,2005,1828336
12926,Macao,2006,1619488
12927,Macao,2007,1363008
12928,Macao,2008,1132176
12929,Macao,2009,1890624
12930,Macao,2010,1234768
12931,Macao,2011,1456275
12932,Macao,2012,1290790
12933,Macao,2013,1203710
12934,Macao,2014,1508124
12988,Madagascar,1990,929640
12989,Madagascar,1991,1010210
12990,Madagascar,1992,980861
12991,Madagascar,1993,1006472
12992,Madagascar,1994,1247425
12993,Madagascar,1995,1287705
12994,Madagascar,1996,1340553
12995,Madagascar,1997,1623118
12996,Madagascar,1998,1710612
12997,Madagascar,1999,1817650
12998,Madagascar,2000,1867232
12999,Madagascar,2001,1735646
13000,Madagascar,2002,1232145
13001,Madagascar,2003,1681066
13002,Madagascar,2004,1789720
13003,Madagascar,2005,1726562
13004,Madagascar,2006,1667383
13005,Madagascar,2007,1724027
13006,Madagascar,2008,1779958
13007,Madagascar,2009,1706379
13008,Madagascar,2010,1871843
13009,Madagascar,2011,2381149
13010,Madagascar,2012,2748005
13011,Madagascar,2013,3214813
13012,Madagascar,2014,3161532
13059,Malawi,1990,740232
13060,Malawi,1991,785906
13061,Malawi,1992,785968
13062,Malawi,1993,879964
13063,Malawi,1994,903270
13064,Malawi,1995,906678
13065,Malawi,1996,905386
13066,Malawi,1997,947181
13067,Malawi,1998,922942
13068,Malawi,1999,922104
13069,Malawi,2000,865487
13070,Malawi,2001,790660
13071,Malawi,2002,846135
13072,Malawi,2003,903374
13073,Malawi,2004,912251
13074,Malawi,2005,904839
13075,Malawi,2006,916686
13076,Malawi,2007,969425
13077,Malawi,2008,1087435
13078,Malawi,2009,1092963
13079,Malawi,2010,1025136
13080,Malawi,2011,1140182
13081,Malawi,2012,1132054
13082,Malawi,2013,1163078
13083,Malawi,2014,1020623
13189,Malaysia,1990,54269364
13190,Malaysia,1991,65785134
13191,Malaysia,1992,72961016
13192,Malaysia,1993,86718637
13193,Malaysia,1994,90630988
13194,Malaysia,1995,113933664
13195,Malaysia,1996,113441942
13196,Malaysia,1997,122084586
13197,Malaysia,1998,114237500
13198,Malaysia,1999,108291440
13199,Malaysia,2000,126203049
13200,Malaysia,2001,133988165
13201,Malaysia,2002,135118208
13202,Malaysia,2003,156521332
13203,Malaysia,2004,171102004
13204,Malaysia,2005,181332800
13205,Malaysia,2006,178785308
13206,Malaysia,2007,182455363
13207,Malaysia,2008,201985181
13208,Malaysia,2009,200712944
13209,Malaysia,2010,215935154
13210,Malaysia,2011,216993527
13211,Malaysia,2012,215213034
13212,Malaysia,2013,242487438
13213,Malaysia,2014,244832567
13239,Maldives,1990,172208
13240,Maldives,1991,153888
13241,Maldives,1992,230832
13242,Maldives,1993,197856
13243,Maldives,1994,197856
13244,Maldives,1995,249152
13245,Maldives,1996,289456
13246,Maldives,1997,329760
13247,Maldives,1998,300448
13248,Maldives,1999,421360
13249,Maldives,2000,450672
13250,Maldives,2001,461664
13251,Maldives,2002,593568
13252,Maldives,2003,505632
13253,Maldives,2004,666848
13254,Maldives,2005,600896
13255,Maldives,2006,758448
13256,Maldives,2007,780432
13257,Maldives,2008,842720
13258,Maldives,2009,883024
13259,Maldives,2010,934320
13260,Maldives,2011,985616
13261,Maldives,2012,1110192
13262,Maldives,2013,1091872
13263,Maldives,2014,1315376
13301,Mali,1990,422243
13302,Mali,1991,425894
13303,Mali,1992,462522
13304,Mali,1993,502813
13305,Mali,1994,548393
13306,Mali,1995,595200
13307,Mali,1996,646081
13308,Mali,1997,726665
13309,Mali,1998,934320
13310,Mali,1999,970960
13311,Mali,2000,1066224
13312,Mali,2001,1161488
13313,Mali,2002,1209120
13314,Mali,2003,1245760
13315,Mali,2004,1406976
13316,Mali,2005,1454608
13317,Mali,2006,1535216
13318,Mali,2007,1788032
13319,Mali,2008,1956576
13320,Mali,2009,1886960
13321,Mali,2010,2088480
13322,Mali,2011,2279008
13323,Mali,2012,2436560
13324,Mali,2013,2743394
13325,Mali,2014,3099009
13372,Malta,1990,2408463
13373,Malta,1991,2255389
13374,Malta,1992,2314902
13375,Malta,1993,2891126
13376,Malta,1994,2669722
13377,Malta,1995,2460269
13378,Malta,1996,2578446
13379,Malta,1997,2586188
13380,Malta,1998,2545134
13381,Malta,1999,2627594
13382,Malta,2000,2545522
13383,Malta,2001,2665171
13384,Malta,2002,2707481
13385,Malta,2003,2979281
13386,Malta,2004,2846411
13387,Malta,2005,2654256
13388,Malta,2006,2665944
13389,Malta,2007,2738399
13390,Malta,2008,2747132
13391,Malta,2009,2532568
13392,Malta,2010,2579522
13393,Malta,2011,2576836
13394,Malta,2012,2760504
13395,Malta,2013,2444297
13396,Malta,2014,2448395
13403,Marshall Islands,1992,76944
13404,Marshall Islands,1993,84272
13405,Marshall Islands,1994,84272
13406,Marshall Islands,1995,87936
13407,Marshall Islands,1996,87936
13408,Marshall Islands,1997,87936
13409,Marshall Islands,1998,91600
13410,Marshall Islands,1999,87936
13411,Marshall Islands,2000,98928
13412,Marshall Islands,2001,102592
13413,Marshall Islands,2002,109920
13414,Marshall Islands,2003,106256
13415,Marshall Islands,2004,117248
13416,Marshall Islands,2005,113584
13417,Marshall Islands,2006,120912
13418,Marshall Islands,2007,124576
13419,Marshall Islands,2008,128240
13420,Marshall Islands,2009,131904
13421,Marshall Islands,2010,135568
13422,Marshall Islands,2011,139232
13423,Marshall Islands,2012,135568
13424,Marshall Islands,2013,139232
13425,Marshall Islands,2014,142896
13472,Martinique,1990,1691619
13473,Martinique,1991,1573200
13474,Martinique,1992,1733339
13475,Martinique,1993,1862968
13476,Martinique,1994,1999077
13477,Martinique,1995,2021339
13478,Martinique,1996,2001211
13479,Martinique,1997,1973126
13480,Martinique,1998,1760973
13481,Martinique,1999,1898035
13482,Martinique,2000,1963391
13483,Martinique,2001,2002757
13484,Martinique,2002,2027886
13485,Martinique,2003,2180692
13486,Martinique,2004,2306858
13487,Martinique,2005,2440966
13488,Martinique,2006,2378152
13489,Martinique,2007,2146876
13490,Martinique,2008,2159031
13491,Martinique,2009,2297767
13492,Martinique,2010,2296309
13493,Martinique,2011,2302944
13494,Martinique,2012,2277624
13495,Martinique,2013,2232207
13496,Martinique,2014,2228880
13534,Mauritania,1990,853712
13535,Mauritania,1991,868368
13536,Mauritania,1992,905008
13537,Mauritania,1993,926992
13538,Mauritania,1994,956304
13539,Mauritania,1995,1014928
13540,Mauritania,1996,1062560
13541,Mauritania,1997,1077216
13542,Mauritania,1998,1069888
13543,Mauritania,1999,1095536
13544,Mauritania,2000,1113856
13545,Mauritania,2001,1172480
13546,Mauritania,2002,1249424
13547,Mauritania,2003,1289728
13548,Mauritania,2004,1384992
13549,Mauritania,2005,1436288
13550,Mauritania,2006,1421632
13551,Mauritania,2007,1637808
13552,Mauritania,2008,1773376
13553,Mauritania,2009,1960240
13554,Mauritania,2010,1960240
13555,Mauritania,2011,2110464
13556,Mauritania,2012,2330304
13557,Mauritania,2013,2044512
13558,Mauritania,2014,2498848
13605,Mauritius,1990,1461936
13606,Mauritius,1991,1520560
13607,Mauritius,1992,1707424
13608,Mauritius,1993,1773376
13609,Mauritius,1994,1623152
13610,Mauritius,1995,1828336
13611,Mauritius,1996,1949248
13612,Mauritius,1997,1996880
13613,Mauritius,1998,2169088
13614,Mauritius,1999,2425568
13615,Mauritius,2000,2689376
13616,Mauritius,2001,2861584
13617,Mauritius,2002,2883568
13618,Mauritius,2003,3059440
13619,Mauritius,2004,3088752
13620,Mauritius,2005,3293936
13621,Mauritius,2006,3627360
13622,Mauritius,2007,3685984
13623,Mauritius,2008,3766592
13624,Mauritius,2009,3707968
13625,Mauritius,2010,3913152
13626,Mauritius,2011,3916816
13627,Mauritius,2012,3964448
13628,Mauritius,2013,4067040
13629,Mauritius,2014,4206272
13636,Mayotte,1990,66014
13637,Mayotte,1991,74705
13638,Mayotte,1992,80130
13639,Mayotte,1993,89998
13640,Mayotte,1994,98086
13641,Mayotte,1995,108370
13642,Mayotte,1996,116349
13643,Mayotte,1997,121909
13644,Mayotte,1998,120729
13645,Mayotte,1999,147724
13646,Mayotte,2000,161794
13647,Mayotte,2001,170447
13648,Mayotte,2002,185926
13649,Mayotte,2003,190345
13650,Mayotte,2004,208554
13651,Mayotte,2005,224552
13652,Mayotte,2006,243268
13653,Mayotte,2007,254993
13654,Mayotte,2008,288708
13655,Mayotte,2009,293332
13656,Mayotte,2010,298807
13657,Mayotte,2011,299670
13658,Mayotte,2012,296375
13659,Mayotte,2013,290465
13660,Mayotte,2014,290033
13766,Mexico,1990,317042355
13767,Mexico,1991,330133158
13768,Mexico,1992,332780138
13769,Mexico,1993,338067214
13770,Mexico,1994,351528180
13771,Mexico,1995,331596610
13772,Mexico,1996,345766112
13773,Mexico,1997,368644797
13774,Mexico,1998,388356890
13775,Mexico,1999,390516452
13776,Mexico,2000,396066364
13777,Mexico,2001,410697922
13778,Mexico,2002,411967687
13779,Mexico,2003,437757538
13780,Mexico,2004,438856697
13781,Mexico,2005,463993190
13782,Mexico,2006,476565216
13783,Mexico,2007,479786812
13784,Mexico,2008,492979670
13785,Mexico,2009,475903054
13786,Mexico,2010,463782514
13787,Mexico,2011,484164841
13788,Mexico,2012,496299580
13789,Mexico,2013,490129670
13790,Mexico,2014,481128786
13797,Micronesia (country),1992,102592
13798,Micronesia (country),1993,102592
13799,Micronesia (country),1994,106256
13800,Micronesia (country),1995,113584
13801,Micronesia (country),1996,113584
13802,Micronesia (country),1997,120912
13803,Micronesia (country),1998,120912
13804,Micronesia (country),1999,124576
13805,Micronesia (country),2000,128240
13806,Micronesia (country),2001,142896
13807,Micronesia (country),2002,135568
13808,Micronesia (country),2003,146560
13809,Micronesia (country),2004,142896
13810,Micronesia (country),2005,120912
13811,Micronesia (country),2006,120912
13812,Micronesia (country),2007,131904
13813,Micronesia (country),2008,109920
13814,Micronesia (country),2009,146560
13815,Micronesia (country),2010,102592
13816,Micronesia (country),2011,117248
13817,Micronesia (country),2012,124576
13818,Micronesia (country),2013,135568
13819,Micronesia (country),2014,135568
13964,Moldova,1990,36633843
13965,Moldova,1991,29630992
13966,Moldova,1992,20978058
13967,Moldova,1993,15845813
13968,Moldova,1994,12426964
13969,Moldova,1995,11405406
13970,Moldova,1996,11687090
13971,Moldova,1997,7301343
13972,Moldova,1998,6443838
13973,Moldova,1999,4684538
13974,Moldova,2000,3572952
13975,Moldova,2001,3786589
13976,Moldova,2002,4051736
13977,Moldova,2003,4404268
13978,Moldova,2004,4613424
13979,Moldova,2005,4937548
13980,Moldova,2006,5029747
13981,Moldova,2007,4978554
13982,Moldova,2008,5190380
13983,Moldova,2009,4539512
13984,Moldova,2010,4830905
13985,Moldova,2011,4944974
13986,Moldova,2012,4765682
13987,Moldova,2013,4899358
13988,Moldova,2014,4758816
14035,Mongolia,1990,9889986
14036,Mongolia,1991,12120977
14037,Mongolia,1992,10993888
14038,Mongolia,1993,9262624
14039,Mongolia,1994,7927060
14040,Mongolia,1995,7899350
14041,Mongolia,1996,8023326
14042,Mongolia,1997,7688408
14043,Mongolia,1998,7687468
14044,Mongolia,1999,7535224
14045,Mongolia,2000,7486824
14046,Mongolia,2001,7869910
14047,Mongolia,2002,8262491
14048,Mongolia,2003,8007876
14049,Mongolia,2004,8570727
14050,Mongolia,2005,8573710
14051,Mongolia,2006,9405776
14052,Mongolia,2007,12078744
14053,Mongolia,2008,12016684
14054,Mongolia,2009,13073986
14055,Mongolia,2010,13819950
14056,Mongolia,2011,21426490
14057,Mongolia,2012,35030922
14058,Mongolia,2013,43558789
14059,Mongolia,2014,29585990
14160,Montenegro,1990,1915340
14161,Montenegro,1991,1355041
14162,Montenegro,1992,1483274
14163,Montenegro,1993,1293620
14164,Montenegro,1994,1256653
14165,Montenegro,1995,1327336
14166,Montenegro,1996,1552994
14167,Montenegro,1997,1669797
14168,Montenegro,1998,1757580
14169,Montenegro,1999,1211858
14170,Montenegro,2000,1520843
14171,Montenegro,2001,1667268
14172,Montenegro,2002,1766249
14173,Montenegro,2003,1889193
14174,Montenegro,2004,2041278
14175,Montenegro,2005,1750836
14176,Montenegro,2006,2062832
14177,Montenegro,2007,2055504
14178,Montenegro,2008,2605104
14179,Montenegro,2009,1681776
14180,Montenegro,2010,2421904
14181,Montenegro,2011,2407248
14182,Montenegro,2012,2213056
14183,Montenegro,2013,2150768
14184,Montenegro,2014,2106800
14219,Montserrat,1990,29312
14220,Montserrat,1991,29312
14221,Montserrat,1992,29312
14222,Montserrat,1993,29312
14223,Montserrat,1994,32976
14224,Montserrat,1995,32976
14225,Montserrat,1996,36640
14226,Montserrat,1997,32976
14227,Montserrat,1998,29312
14228,Montserrat,1999,36640
14229,Montserrat,2000,25648
14230,Montserrat,2001,25648
14231,Montserrat,2002,47632
14232,Montserrat,2003,36640
14233,Montserrat,2004,47632
14234,Montserrat,2005,40304
14235,Montserrat,2006,40304
14236,Montserrat,2007,40304
14237,Montserrat,2008,47632
14238,Montserrat,2009,43968
14239,Montserrat,2010,62288
14240,Montserrat,2011,40304
14241,Montserrat,2012,43968
14242,Montserrat,2013,51296
14243,Montserrat,2014,47632
14312,Morocco,1990,22297998
14313,Morocco,1991,23688164
14314,Morocco,1992,24736784
14315,Morocco,1993,26778886
14316,Morocco,1994,28123801
14317,Morocco,1995,28750270
14318,Morocco,1996,29524523
14319,Morocco,1997,29977577
14320,Morocco,1998,30881156
14321,Morocco,1999,31985669
14322,Morocco,2000,33199036
14323,Morocco,2001,36805697
14324,Morocco,2002,37306287
14325,Morocco,2003,36570125
14326,Morocco,2004,42225556
14327,Morocco,2005,44660769
14328,Morocco,2006,46249416
14329,Morocco,2007,48912715
14330,Morocco,2008,51369080
14331,Morocco,2009,50859733
14332,Morocco,2010,54365200
14333,Morocco,2011,54867636
14334,Morocco,2012,56953540
14335,Morocco,2013,56606417
14336,Morocco,2014,57174916
14406,Mozambique,1990,988736
14407,Mozambique,1991,948792
14408,Mozambique,1992,1038198
14409,Mozambique,1993,1191645
14410,Mozambique,1994,1079627
14411,Mozambique,1995,1108989
14412,Mozambique,1996,1091814
14413,Mozambique,1997,1170237
14414,Mozambique,1998,1111895
14415,Mozambique,1999,1168343
14416,Mozambique,2000,1321945
14417,Mozambique,2001,1553994
14418,Mozambique,2002,1537057
14419,Mozambique,2003,1855517
14420,Mozambique,2004,1863973
14421,Mozambique,2005,1769698
14422,Mozambique,2006,1915622
14423,Mozambique,2007,2188865
14424,Mozambique,2008,2179933
14425,Mozambique,2009,2439006
14426,Mozambique,2010,2634548
14427,Mozambique,2011,3106628
14428,Mozambique,2012,2980865
14429,Mozambique,2013,3575519
14430,Mozambique,2014,7899233
14499,Myanmar,1990,4235719
14500,Myanmar,1991,4137416
14501,Myanmar,1992,4841915
14502,Myanmar,1993,5303029
14503,Myanmar,1994,6195949
14504,Myanmar,1995,6907278
14505,Myanmar,1996,7202638
14506,Myanmar,1997,7444900
14507,Myanmar,1998,8036074
14508,Myanmar,1999,8929950
14509,Myanmar,2000,10043900
