,Entity,Year,Deaths %
1780,Costa Rica,2000,5.9032082224815
1781,Costa Rica,2001,5.845864118225251
1782,Costa Rica,2002,5.63897613857075
1783,Costa Rica,2003,5.54321438568691
1784,Costa Rica,2004,5.3549594622314105
1785,Costa Rica,2005,5.14875629988564
1786,Costa Rica,2006,5.05011615184639
1787,Costa Rica,2007,4.88140804612845
1788,Costa Rica,2008,4.80699795724325
1789,Costa Rica,2009,4.70071140066293
1790,Costa Rica,2010,4.75596724616413
1791,Costa Rica,2011,4.72462292035523
1792,Costa Rica,2012,4.73718699457381
1793,Costa Rica,2013,4.72088313966145
1794,Costa Rica,2014,4.69716861092692
1800,Cote d'Ivoire,1990,15.247548333261198
1801,Cote d'Ivoire,1991,14.763204248520989
1802,Cote d'Ivoire,1992,14.31173663956638
1803,Cote d'Ivoire,1993,13.88711485568122
1804,Cote d'Ivoire,1994,13.47952015368146
1805,Cote d'Ivoire,1995,13.11541038211951
1806,Cote d'Ivoire,1996,12.826168795664818
1807,Cote d'Ivoire,1997,12.562964251877428
1808,Cote d'Ivoire,1998,12.38061239227128
1809,Cote d'Ivoire,1999,12.23243580524408
1810,Cote d'Ivoire,2000,12.26581420917693
1811,Cote d'Ivoire,2001,12.1955492068163
1812,Cote d'Ivoire,2002,12.237534664268887
1813,Cote d'Ivoire,2003,12.17622744035693
1814,Cote d'Ivoire,2004,12.25823268581868
1815,Cote d'Ivoire,2005,12.41553341368284
1816,Cote d'Ivoire,2006,12.740960129921412
1817,Cote d'Ivoire,2007,12.809514469383778
1818,Cote d'Ivoire,2008,13.04588044411453
1819,Cote d'Ivoire,2009,13.169348030713149
1820,Cote d'Ivoire,2010,13.19786186642545
1821,Cote d'Ivoire,2011,13.24681187943613
1822,Cote d'Ivoire,2012,13.59299662069022
1823,Cote d'Ivoire,2013,13.87667164382553
1824,Cote d'Ivoire,2014,13.955761671019228
1830,Croatia,1990,10.16848287898952
1831,Croatia,1991,9.45710149891149
1832,Croatia,1992,9.65199034833272
1833,Croatia,1993,9.87199837320542
1834,Croatia,1994,9.92715387815806
1835,Croatia,1995,9.66349851731385
1836,Croatia,1996,9.715312343947993
1837,Croatia,1997,9.57175607468883
1838,Croatia,1998,9.33664784678422
1839,Croatia,1999,9.12852831147326
1840,Croatia,2000,8.92999185786693
1841,Croatia,2001,8.80705506438509
1842,Croatia,2002,8.731264083194299
1843,Croatia,2003,8.664977607846069
1844,Croatia,2004,8.52264361226312
1845,Croatia,2005,8.406970404104069
1846,Croatia,2006,8.24005246985681
1847,Croatia,2007,8.07862711921115
1848,Croatia,2008,7.873991457120991
1849,Croatia,2009,7.65734722844706
1850,Croatia,2010,7.46194498973472
1851,Croatia,2011,7.32440591224809
1852,Croatia,2012,7.1805887521992
1853,Croatia,2013,6.99918919485539
1854,Croatia,2014,6.8707007394591
1860,Cuba,1990,7.63816065801436
1861,Cuba,1991,7.48617952360209
1862,Cuba,1992,7.4105059264313
1863,Cuba,1993,7.33551131541154
1864,Cuba,1994,7.276018611953761
1865,Cuba,1995,7.261773556371991
1866,Cuba,1996,7.33967208242379
1867,Cuba,1997,7.421755465853209
1868,Cuba,1998,7.5132210905782
1869,Cuba,1999,7.57583729899553
1870,Cuba,2000,7.50582228645503
1871,Cuba,2001,7.40405297140488
1872,Cuba,2002,7.1698913479491
1873,Cuba,2003,7.00116922469239
1874,Cuba,2004,6.8372648137035
1875,Cuba,2005,6.70535441135993
1876,Cuba,2006,6.564976137741841
1877,Cuba,2007,6.44426942673977
1878,Cuba,2008,6.3270020554441
1879,Cuba,2009,6.22492946720978
1880,Cuba,2010,6.17521856066785
1881,Cuba,2011,6.13003191206579
1882,Cuba,2012,6.21109354512346
1883,Cuba,2013,6.34016998233801
1884,Cuba,2014,6.42555379978764
1890,Cyprus,1990,6.78904656695113
1891,Cyprus,1991,6.919976021153549
1892,Cyprus,1992,7.00633567487558
1893,Cyprus,1993,7.069179028770529
1894,Cyprus,1994,7.06379170291118
1895,Cyprus,1995,7.057655479220901
1896,Cyprus,1996,7.00735617538341
1897,Cyprus,1997,6.964338327938919
1898,Cyprus,1998,6.8448883463583705
1899,Cyprus,1999,6.846445903505689
1900,Cyprus,2000,6.786310790801401
1901,Cyprus,2001,6.711069102458681
1902,Cyprus,2002,6.627491332318799
1903,Cyprus,2003,6.51412001747447
1904,Cyprus,2004,6.43549473844605
1905,Cyprus,2005,6.31444271938681
1906,Cyprus,2006,6.347119143596281
1907,Cyprus,2007,6.328332414747059
1908,Cyprus,2008,6.356006098650891
1909,Cyprus,2009,6.349196623857339
1910,Cyprus,2010,6.31519804268324
1911,Cyprus,2011,6.14018250897635
1912,Cyprus,2012,6.01967390421809
1913,Cyprus,2013,5.8754407272542695
1914,Cyprus,2014,5.71068807587455
1920,Czechia,1990,10.13766280538
1921,Czechia,1991,9.97498123675706
1922,Czechia,1992,9.8511547672036
1923,Czechia,1993,9.6810079616973
1924,Czechia,1994,9.50513724276639
1925,Czechia,1995,9.352896154878067
1926,Czechia,1996,9.1120280017713
1927,Czechia,1997,8.79855534756389
1928,Czechia,1998,8.45010273582098
1929,Czechia,1999,8.15586265770974
1930,Czechia,2000,7.93697051415133
1931,Czechia,2001,7.846059275146381
1932,Czechia,2002,7.67799478329789
1933,Czechia,2003,7.570243663942749
1934,Czechia,2004,7.43851923628058
1935,Czechia,2005,7.32569816494088
1936,Czechia,2006,7.21178065780506
1937,Czechia,2007,7.15243038735763
1938,Czechia,2008,7.09040913120768
1939,Czechia,2009,7.040056000544161
1940,Czechia,2010,6.961171388112549
1941,Czechia,2011,6.85377448469757
1942,Czechia,2012,6.66074046413959
1943,Czechia,2013,6.435008216398259
1944,Czechia,2014,6.17948868863177
1950,Democratic Republic of Congo,1990,15.42821506687807
1951,Democratic Republic of Congo,1991,15.31726648388278
1952,Democratic Republic of Congo,1992,15.16985358718251
1953,Democratic Republic of Congo,1993,14.90615323096486
1954,Democratic Republic of Congo,1994,14.74068854610116
1955,Democratic Republic of Congo,1995,14.686622217669502
1956,Democratic Republic of Congo,1996,14.05773812259854
1957,Democratic Republic of Congo,1997,14.27391618615135
1958,Democratic Republic of Congo,1998,14.338816266583429
1959,Democratic Republic of Congo,1999,14.37966123229811
1960,Democratic Republic of Congo,2000,14.52196183477164
1961,Democratic Republic of Congo,2001,14.578108331511569
1962,Democratic Republic of Congo,2002,14.500155422559413
1963,Democratic Republic of Congo,2003,14.74519565440281
1964,Democratic Republic of Congo,2004,14.91719818599864
1965,Democratic Republic of Congo,2005,15.06836912571223
1966,Democratic Republic of Congo,2006,15.17980011812488
1967,Democratic Republic of Congo,2007,15.183869697286251
1968,Democratic Republic of Congo,2008,15.2105618446598
1969,Democratic Republic of Congo,2009,15.21492753283733
1970,Democratic Republic of Congo,2010,15.392142484319807
1971,Democratic Republic of Congo,2011,15.47742826225315
1972,Democratic Republic of Congo,2012,15.5280891099143
1973,Democratic Republic of Congo,2013,15.55234470895063
1974,Democratic Republic of Congo,2014,15.56033745887606
1980,Denmark,1990,6.18050670517028
1981,Denmark,1991,5.99159531113994
1982,Denmark,1992,5.80278537220821
1983,Denmark,1993,5.66592993144583
1984,Denmark,1994,5.44684064301979
1985,Denmark,1995,5.31967160308459
1986,Denmark,1996,5.19952691336353
1987,Denmark,1997,5.07285356433423
1988,Denmark,1998,4.97380047030855
1989,Denmark,1999,4.8633924130849
1990,Denmark,2000,4.70785986370343
1991,Denmark,2001,4.56246122791727
1992,Denmark,2002,4.44837616601132
1993,Denmark,2003,4.29621585358488
1994,Denmark,2004,4.12045465174709
1995,Denmark,2005,4.00542939666143
1996,Denmark,2006,3.96420600647988
1997,Denmark,2007,3.97304018728718
1998,Denmark,2008,3.92616060170605
1999,Denmark,2009,3.9387212117145
2000,Denmark,2010,3.89944929129206
2001,Denmark,2011,3.75437216322544
2002,Denmark,2012,3.5107912148341303
2003,Denmark,2013,3.21460474256002
2004,Denmark,2014,2.9369799022255902
2010,Djibouti,1990,12.38716855767973
2011,Djibouti,1991,12.08804284972926
2012,Djibouti,1992,11.423967045816047
2013,Djibouti,1993,11.77632940117244
2014,Djibouti,1994,11.25234263027339
2015,Djibouti,1995,11.47790902247822
2016,Djibouti,1996,11.26196770145237
2017,Djibouti,1997,10.93187979764789
2018,Djibouti,1998,10.70989100076928
2019,Djibouti,1999,10.480857806866627
2020,Djibouti,2000,10.18891305865325
2021,Djibouti,2001,9.829061695513118
2022,Djibouti,2002,9.45629680343335
2023,Djibouti,2003,9.09656085947575
2024,Djibouti,2004,9.003197584834691
2025,Djibouti,2005,8.96788077923978
2026,Djibouti,2006,8.88573581904348
2027,Djibouti,2007,9.11648986065617
2028,Djibouti,2008,9.188110251362133
2029,Djibouti,2009,9.20794336619811
2030,Djibouti,2010,9.34740399212888
2031,Djibouti,2011,9.44712753663936
2032,Djibouti,2012,9.56837446295666
2033,Djibouti,2013,9.68766263588661
2034,Djibouti,2014,9.677879586991
2040,Dominica,1990,8.70226559903098
2041,Dominica,1991,8.37097623390428
2042,Dominica,1992,8.02234948416749
2043,Dominica,1993,7.710677127145479
2044,Dominica,1994,7.45753353751239
2045,Dominica,1995,7.204090143534899
2046,Dominica,1996,7.008187357321689
2047,Dominica,1997,6.815187346891929
2048,Dominica,1998,6.479536916836071
2049,Dominica,1999,6.42252862875602
2050,Dominica,2000,6.20765328564273
2051,Dominica,2001,6.00891593722935
2052,Dominica,2002,5.79852636047564
2053,Dominica,2003,5.584227422929771
2054,Dominica,2004,5.39425600838108
2055,Dominica,2005,5.29119877778916
2056,Dominica,2006,5.22586615204521
2057,Dominica,2007,5.123082019586709
2058,Dominica,2008,5.1001764787728
2059,Dominica,2009,5.03925840157049
2060,Dominica,2010,4.9674408476175
2061,Dominica,2011,5.003401605613409
2062,Dominica,2012,5.05981405357911
2063,Dominica,2013,5.099037434034671
2064,Dominica,2014,5.11505147960938
2070,Dominican Republic,1990,10.29099444097699
2071,Dominican Republic,1991,9.85353183098203
2072,Dominican Republic,1992,9.42891112700436
2073,Dominican Republic,1993,9.10536417815383
2074,Dominican Republic,1994,8.74080237863998
2075,Dominican Republic,1995,8.47396837053912
2076,Dominican Republic,1996,8.2506728088205
2077,Dominican Republic,1997,8.155575277759059
2078,Dominican Republic,1998,7.964302036348039
2079,Dominican Republic,1999,7.85306933548911
2080,Dominican Republic,2000,7.62988075558632
2081,Dominican Republic,2001,7.468542498849031
2082,Dominican Republic,2002,7.341710175049119
2083,Dominican Republic,2003,7.280199305575349
2084,Dominican Republic,2004,7.130336563616909
2085,Dominican Republic,2005,7.11752314734291
2086,Dominican Republic,2006,7.09775404978183
2087,Dominican Republic,2007,7.02452376883485
2088,Dominican Republic,2008,6.94485522033606
2089,Dominican Republic,2009,6.828186830611339
2090,Dominican Republic,2010,6.7748812032219705
2091,Dominican Republic,2011,6.797546369322379
2092,Dominican Republic,2012,6.883355119498489
2093,Dominican Republic,2013,7.013742463482529
2094,Dominican Republic,2014,7.11326047020044
2100,East Asia,1990,24.704854185370632
2101,East Asia,1991,24.45086067405013
2102,East Asia,1992,24.32004563253144
2103,East Asia,1993,24.1363941454484
2104,East Asia,1994,23.882735692813
2105,East Asia,1995,23.32079921130578
2106,East Asia,1996,23.13901861502125
2107,East Asia,1997,22.85346746342464
2108,East Asia,1998,22.45746959206429
2109,East Asia,1999,22.201949060661185
2110,East Asia,2000,21.95360837181944
2111,East Asia,2001,21.72020588272224
2112,East Asia,2002,21.49521361393474
2113,East Asia,2003,21.40598406707185
2114,East Asia,2004,21.15612995608
2115,East Asia,2005,20.83899731335444
2116,East Asia,2006,20.51417041494349
2117,East Asia,2007,20.19379720856164
2118,East Asia,2008,19.80120353649566
2119,East Asia,2009,19.63484654180573
2120,East Asia,2010,19.408980568921137
2121,East Asia,2011,19.17945835539315
2122,East Asia,2012,18.90709503243913
2123,East Asia,2013,18.65782039489979
2124,East Asia,2014,18.403281108753948
2130,East Asia & Pacific,1990,19.80353523288661
2131,East Asia & Pacific,1991,19.603342828052
2132,East Asia & Pacific,1992,19.46640413777894
2133,East Asia & Pacific,1993,19.29413687074972
2134,East Asia & Pacific,1994,19.057775769474432
2135,East Asia & Pacific,1995,18.65061203059194
2136,East Asia & Pacific,1996,18.518543808718
2137,East Asia & Pacific,1997,18.290588655067168
2138,East Asia & Pacific,1998,17.977895225957518
2139,East Asia & Pacific,1999,17.794927649704558
2140,East Asia & Pacific,2000,17.677023530655582
2141,East Asia & Pacific,2001,17.538865835472738
2142,East Asia & Pacific,2002,17.388092647964832
2143,East Asia & Pacific,2003,17.30023237226796
2144,East Asia & Pacific,2004,16.988751189885683
2145,East Asia & Pacific,2005,16.91743940892381
2146,East Asia & Pacific,2006,16.606976578217562
2147,East Asia & Pacific,2007,16.35843897734312
2148,East Asia & Pacific,2008,15.9818780724752
2149,East Asia & Pacific,2009,16.00952063043341
2150,East Asia & Pacific,2010,15.86464133821818
2151,East Asia & Pacific,2011,15.66201553135134
2152,East Asia & Pacific,2012,15.45718148537268
2153,East Asia & Pacific,2013,15.24210554017498
2154,East Asia & Pacific,2014,15.04054871100777
2160,Eastern Europe,1990,8.750721154952041
2161,Eastern Europe,1991,8.59045049628248
2162,Eastern Europe,1992,8.395533553460501
2163,Eastern Europe,1993,8.24899551683486
2164,Eastern Europe,1994,8.12021143977739
2165,Eastern Europe,1995,8.01118624900865
2166,Eastern Europe,1996,7.885078359853879
2167,Eastern Europe,1997,7.745317300731081
2168,Eastern Europe,1998,7.548778618497599
2169,Eastern Europe,1999,7.383132731077099
2170,Eastern Europe,2000,7.252030851482639
2171,Eastern Europe,2001,7.13231438311894
2172,Eastern Europe,2002,7.02706396153371
2173,Eastern Europe,2003,6.893505574825309
2174,Eastern Europe,2004,6.7625488394378905
2175,Eastern Europe,2005,6.670746588564171
2176,Eastern Europe,2006,6.61686668145869
2177,Eastern Europe,2007,6.640975105541989
2178,Eastern Europe,2008,6.691763324237759
2179,Eastern Europe,2009,6.69438772336531
2180,Eastern Europe,2010,6.677381305046611
2181,Eastern Europe,2011,6.55425765124098
2182,Eastern Europe,2012,6.299017969550889
2183,Eastern Europe,2013,6.01929664391749
2184,Eastern Europe,2014,5.65763751622613
2190,Eastern Mediterranean Region,1990,15.963457741510078
2191,Eastern Mediterranean Region,1991,16.11780018185623
2192,Eastern Mediterranean Region,1992,16.154942757387268
2193,Eastern Mediterranean Region,1993,16.17073925521913
2194,Eastern Mediterranean Region,1994,16.17294571785466
2195,Eastern Mediterranean Region,1995,16.20696044221517
2196,Eastern Mediterranean Region,1996,16.2060669640396
2197,Eastern Mediterranean Region,1997,16.16198746955718
2198,Eastern Mediterranean Region,1998,16.07312399292091
2199,Eastern Mediterranean Region,1999,16.10309720334372
2200,Eastern Mediterranean Region,2000,16.094152776679298
2201,Eastern Mediterranean Region,2001,16.069761523662148
2202,Eastern Mediterranean Region,2002,15.96936537456478
2203,Eastern Mediterranean Region,2003,15.7783966105683
2204,Eastern Mediterranean Region,2004,15.75230604523461
2205,Eastern Mediterranean Region,2005,15.44819470184993
2206,Eastern Mediterranean Region,2006,15.55775246033348
2207,Eastern Mediterranean Region,2007,15.619228329901
2208,Eastern Mediterranean Region,2008,15.70847681118461
2209,Eastern Mediterranean Region,2009,15.69596301708752
2210,Eastern Mediterranean Region,2010,15.599066239843609
2211,Eastern Mediterranean Region,2011,15.46593499485451
2212,Eastern Mediterranean Region,2012,15.32754465492297
2213,Eastern Mediterranean Region,2013,15.25478220847751
2214,Eastern Mediterranean Region,2014,14.9699167977477
2220,Eastern sub-Saharan Africa,1990,13.54875033226427
2221,Eastern sub-Saharan Africa,1991,13.437285311522
2222,Eastern sub-Saharan Africa,1992,13.335354503156749
2223,Eastern sub-Saharan Africa,1993,13.136141122537
2224,Eastern sub-Saharan Africa,1994,11.33799908445725
2225,Eastern sub-Saharan Africa,1995,12.655126480091411
2226,Eastern sub-Saharan Africa,1996,12.47332466971355
2227,Eastern sub-Saharan Africa,1997,12.28246194852868
2228,Eastern sub-Saharan Africa,1998,12.21991901340261
2229,Eastern sub-Saharan Africa,1999,12.00207379780735
2230,Eastern sub-Saharan Africa,2000,11.93184511082779
2231,Eastern sub-Saharan Africa,2001,11.96262432059942
2232,Eastern sub-Saharan Africa,2002,12.00363739926114
2233,Eastern sub-Saharan Africa,2003,12.03249618194587
2234,Eastern sub-Saharan Africa,2004,12.1373401928824
2235,Eastern sub-Saharan Africa,2005,12.30824327475404
2236,Eastern sub-Saharan Africa,2006,12.54941965853032
2237,Eastern sub-Saharan Africa,2007,12.785414102525031
2238,Eastern sub-Saharan Africa,2008,13.02187882379278
2239,Eastern sub-Saharan Africa,2009,13.15575814458304
2240,Eastern sub-Saharan Africa,2010,13.2574535235149
2241,Eastern sub-Saharan Africa,2011,13.39284336855224
2242,Eastern sub-Saharan Africa,2012,13.567343620552192
2243,Eastern sub-Saharan Africa,2013,13.67769488037018
2244,Eastern sub-Saharan Africa,2014,13.758507517031148
2250,Ecuador,1990,8.02509987840509
2251,Ecuador,1991,7.733895731764299
2252,Ecuador,1992,7.3924606438026705
2253,Ecuador,1993,7.020107715357541
2254,Ecuador,1994,6.81615864580679
2255,Ecuador,1995,6.588057321930579
2256,Ecuador,1996,6.439391147621711
2257,Ecuador,1997,6.20742212357603
2258,Ecuador,1998,6.06483834089497
2259,Ecuador,1999,5.95139237279673
2260,Ecuador,2000,5.85025256406042
2261,Ecuador,2001,5.70948788688799
2262,Ecuador,2002,5.7084207610844295
2263,Ecuador,2003,5.64944336417166
2264,Ecuador,2004,5.5700622641900805
2265,Ecuador,2005,5.55239180662061
2266,Ecuador,2006,5.54212922214807
2267,Ecuador,2007,5.54579575411217
2268,Ecuador,2008,5.53224504509591
2269,Ecuador,2009,5.51354354115886
2270,Ecuador,2010,5.51497407328721
2271,Ecuador,2011,5.51654333153107
2272,Ecuador,2012,5.55639344462286
2273,Ecuador,2013,5.551386119015509
2274,Ecuador,2014,5.51436003516532
2280,Egypt,1990,15.00128464271175
2281,Egypt,1991,15.195720168023469
2282,Egypt,1992,15.328140096622612
2283,Egypt,1993,15.538378192538527
2284,Egypt,1994,15.638732031052898
2285,Egypt,1995,15.64747012871797
2286,Egypt,1996,15.66468588694315
2287,Egypt,1997,15.657978890962127
2288,Egypt,1998,15.56119758525667
2289,Egypt,1999,15.482526455564493
2290,Egypt,2000,15.36077195969114
2291,Egypt,2001,15.51497237872256
2292,Egypt,2002,15.5687527318013
2293,Egypt,2003,15.5683327728019
2294,Egypt,2004,15.51492154895192
2295,Egypt,2005,15.54281230372865
2296,Egypt,2006,15.74244429761095
2297,Egypt,2007,15.89189176970931
2298,Egypt,2008,16.05592172480452
2299,Egypt,2009,16.19458373554432
2300,Egypt,2010,16.266506508345728
2301,Egypt,2011,16.15965454861081
2302,Egypt,2012,16.122437017519438
2303,Egypt,2013,15.93784644171544
2304,Egypt,2014,15.90622784542815
2310,El Salvador,1990,12.13558314332883
2311,El Salvador,1991,11.90826043827031
2312,El Salvador,1992,12.15864094772804
2313,El Salvador,1993,12.00325662210036
2314,El Salvador,1994,11.78056609294268
2315,El Salvador,1995,11.43516208180026
2316,El Salvador,1996,11.23325017092149
2317,El Salvador,1997,10.87814974989738
2318,El Salvador,1998,10.52283095820946
2319,El Salvador,1999,10.322245528949
2320,El Salvador,2000,9.97779516355122
2321,El Salvador,2001,9.48559257138866
2322,El Salvador,2002,9.37516525898388
2323,El Salvador,2003,9.02250863009227
2324,El Salvador,2004,8.77659896682871
2325,El Salvador,2005,8.5291015332619
2326,El Salvador,2006,8.42667634337639
2327,El Salvador,2007,8.31100704696582
2328,El Salvador,2008,8.18699720042097
2329,El Salvador,2009,8.08806211229629
2330,El Salvador,2010,8.003125145063091
2331,El Salvador,2011,7.95606154420221
2332,El Salvador,2012,7.252641585876731
2333,El Salvador,2013,7.28460649355552
2334,El Salvador,2014,7.195614350346579
2340,England,1990,6.70789529010925
2341,England,1991,6.600033804894929
2342,England,1992,6.466655493851841
2343,England,1993,6.3551111149400805
2344,England,1994,6.1927995162137695
2345,England,1995,6.06106877115619
2346,England,1996,5.89253587555114
2347,England,1997,5.69204847617887
2348,England,1998,5.51803475716787
2349,England,1999,5.32186020597893
2350,England,2000,5.11419719680738
2351,England,2001,4.89291198957692
2352,England,2002,4.73949625231723
2353,England,2003,4.55530147675979
2354,England,2004,4.36004861279444
2355,England,2005,4.19505505076292
2356,England,2006,4.04781369259047
2357,England,2007,3.9372062338771
2358,England,2008,3.80037754516482
2359,England,2009,3.68006117277198
2360,England,2010,3.54677445606527
2361,England,2011,3.3771334195614497
2362,England,2012,3.18401583402153
2363,England,2013,2.98372349187051
2364,England,2014,2.8083847935081603
2370,Equatorial Guinea,1990,14.5977399475163
2371,Equatorial Guinea,1991,14.471760090099789
2372,Equatorial Guinea,1992,14.30610060951164
2373,Equatorial Guinea,1993,14.14751852188128
2374,Equatorial Guinea,1994,13.931209244833653
2375,Equatorial Guinea,1995,13.79013749031374
2376,Equatorial Guinea,1996,13.667541762839749
2377,Equatorial Guinea,1997,13.544657322422449
2378,Equatorial Guinea,1998,13.312195024800513
2379,Equatorial Guinea,1999,13.08122943741467
2380,Equatorial Guinea,2000,12.8065242114537
2381,Equatorial Guinea,2001,12.38874318643116
2382,Equatorial Guinea,2002,11.89729650286497
2383,Equatorial Guinea,2003,11.40091160048022
2384,Equatorial Guinea,2004,11.03427133828935
2385,Equatorial Guinea,2005,10.62114433508089
2386,Equatorial Guinea,2006,10.47460594025238
2387,Equatorial Guinea,2007,10.08861804952062
2388,Equatorial Guinea,2008,9.73151180253716
2389,Equatorial Guinea,2009,9.53410913609306
2390,Equatorial Guinea,2010,9.27687068800291
2391,Equatorial Guinea,2011,9.11547016678434
2392,Equatorial Guinea,2012,9.056822769338693
2393,Equatorial Guinea,2013,9.17356785184896
2394,Equatorial Guinea,2014,9.15214902512236
2400,Eritrea,1990,11.14826914488643
2401,Eritrea,1991,10.31993274842172
2402,Eritrea,1992,12.973956697895913
2403,Eritrea,1993,12.9853473882581
2404,Eritrea,1994,13.048980917929958
2405,Eritrea,1995,13.089227865872068
2406,Eritrea,1996,12.96847002913741
2407,Eritrea,1997,12.93489825286912
2408,Eritrea,1998,12.6648147522984
2409,Eritrea,1999,10.24339036697246
2410,Eritrea,2000,12.500849770838348
2411,Eritrea,2001,12.738028725293148
2412,Eritrea,2002,12.9481187092939
2413,Eritrea,2003,13.012998412363013
2414,Eritrea,2004,13.172774562957908
2415,Eritrea,2005,13.25059353679968
2416,Eritrea,2006,13.40926368817684
2417,Eritrea,2007,13.55654888483888
2418,Eritrea,2008,13.64695473954731
2419,Eritrea,2009,13.7250713560502
2420,Eritrea,2010,13.79195331798288
2421,Eritrea,2011,13.819168619540982
2422,Eritrea,2012,13.89659425178696
2423,Eritrea,2013,13.96478585153833
2424,Eritrea,2014,13.99851057059606
2430,Estonia,1990,5.82289861392567
2431,Estonia,1991,5.62259129536218
2432,Estonia,1992,5.38730094701274
2433,Estonia,1993,5.19828426435668
2434,Estonia,1994,4.93800418048889
2435,Estonia,1995,4.80376452363917
2436,Estonia,1996,4.58039758516298
2437,Estonia,1997,4.36605278929248
2438,Estonia,1998,4.18638567441379
2439,Estonia,1999,3.98582149376805
2440,Estonia,2000,3.84976027431246
2441,Estonia,2001,3.74263914860756
2442,Estonia,2002,3.6392569575254696
2443,Estonia,2003,3.53568393338206
2444,Estonia,2004,3.4086168758400195
2445,Estonia,2005,3.28477841002063
2446,Estonia,2006,3.1699206526834405
2447,Estonia,2007,3.05035238865646
2448,Estonia,2008,2.90261422663447
2449,Estonia,2009,2.76973013084512
2450,Estonia,2010,2.63752403028908
2451,Estonia,2011,2.47226815432201
2452,Estonia,2012,2.23622938384944
2453,Estonia,2013,1.97324502578726
2454,Estonia,2014,1.7285428381126102
2460,Eswatini,1990,14.914499436260108
2461,Eswatini,1991,14.70824711447061
2462,Eswatini,1992,14.33966773705177
2463,Eswatini,1993,13.862819168031727
2464,Eswatini,1994,13.24127130545025
2465,Eswatini,1995,12.54676006072205
2466,Eswatini,1996,11.66635560566822
2467,Eswatini,1997,10.83162011226656
2468,Eswatini,1998,10.00658202263523
2469,Eswatini,1999,9.3111771861264
2470,Eswatini,2000,8.77550506877456
2471,Eswatini,2001,8.30016644700437
2472,Eswatini,2002,7.97002513828983
2473,Eswatini,2003,7.633194068589399
2474,Eswatini,2004,7.427983628888279
2475,Eswatini,2005,7.427441798876901
2476,Eswatini,2006,7.53650532114232
2477,Eswatini,2007,7.65031463726588
2478,Eswatini,2008,7.73929503830814
2479,Eswatini,2009,7.8159284444738
2480,Eswatini,2010,7.9712388819777695
2481,Eswatini,2011,8.155329003528971
2482,Eswatini,2012,8.24898971494022
2483,Eswatini,2013,8.37427890314811
2484,Eswatini,2014,8.46848711927844
2490,Ethiopia,1990,14.188198063274148
2491,Ethiopia,1991,14.54190960461928
2492,Ethiopia,1992,14.658376426544253
2493,Ethiopia,1993,14.545285468670093
2494,Ethiopia,1994,14.3436733399607
2495,Ethiopia,1995,14.17303933776177
2496,Ethiopia,1996,14.04892108549711
2497,Ethiopia,1997,13.99581443073944
2498,Ethiopia,1998,14.007019718664928
2499,Ethiopia,1999,13.64732298960918
2500,Ethiopia,2000,13.397967962447972
2501,Ethiopia,2001,13.83006098185339
2502,Ethiopia,2002,13.88911959126828
2503,Ethiopia,2003,13.91393188559994
2504,Ethiopia,2004,14.00195217964944
2505,Ethiopia,2005,14.232745119888248
2506,Ethiopia,2006,14.362036960259331
2507,Ethiopia,2007,14.58892121395058
2508,Ethiopia,2008,14.76362655892269
2509,Ethiopia,2009,14.823307529449082
2510,Ethiopia,2010,14.88839375221668
2511,Ethiopia,2011,15.02701904102135
2512,Ethiopia,2012,15.056578190154
2513,Ethiopia,2013,15.01401470631758
2514,Ethiopia,2014,15.069694213512468
2520,Europe,1990,8.26404785820046
2521,Europe,1991,8.15390562103298
2522,Europe,1992,8.021745288551239
2523,Europe,1993,7.92701500942967
2524,Europe,1994,7.82786336861106
2525,Europe,1995,7.72687971995827
2526,Europe,1996,7.610122345331701
2527,Europe,1997,7.49017853846474
2528,Europe,1998,7.302924290912551
2529,Europe,1999,7.11138401654219
2530,Europe,2000,6.98329724341132
2531,Europe,2001,6.84614487273912
2532,Europe,2002,6.74143518506317
2533,Europe,2003,6.603468982731759
2534,Europe,2004,6.46604296507375
2535,Europe,2005,6.36040445074871
2536,Europe,2006,6.28534209602558
2537,Europe,2007,6.26165164690395
2538,Europe,2008,6.2507952762735
2539,Europe,2009,6.23179885140622
2540,Europe,2010,6.17862090537768
2541,Europe,2011,6.04572116868658
2542,Europe,2012,5.84403333342203
2543,Europe,2013,5.61634526293027
2544,Europe,2014,5.37629648638665
2550,Europe & Central Asia,1990,8.53291782616841
2551,Europe & Central Asia,1991,8.43424543594578
2552,Europe & Central Asia,1992,8.30872427390954
2553,Europe & Central Asia,1993,8.21815714444447
2554,Europe & Central Asia,1994,8.15709720002597
2555,Europe & Central Asia,1995,8.06770320959612
2556,Europe & Central Asia,1996,7.95605211813656
2557,Europe & Central Asia,1997,7.83919487117615
2558,Europe & Central Asia,1998,7.65462266005055
2559,Europe & Central Asia,1999,7.45620486179988
2560,Europe & Central Asia,2000,7.330102271787579
2561,Europe & Central Asia,2001,7.1901010008775605
2562,Europe & Central Asia,2002,7.0754511640679
2563,Europe & Central Asia,2003,6.93123072695211
2564,Europe & Central Asia,2004,6.79125590267991
2565,Europe & Central Asia,2005,6.68674335890581
2566,Europe & Central Asia,2006,6.614482627674261
2567,Europe & Central Asia,2007,6.58985017904442
2568,Europe & Central Asia,2008,6.5743063487413504
2569,Europe & Central Asia,2009,6.552677772714451
2570,Europe & Central Asia,2010,6.50210417787638
